1567877075.628877,0.715458,11.460065,3.917192,-0.150696,0.274546
1567877075.629999,0.719276,11.459861,3.916960,-0.151538,0.276020
1567877075.631124,0.723099,11.459652,3.916725,-0.152384,0.277498
1567877075.632254,0.726936,11.459439,3.916489,-0.153237,0.278987
1567877075.633384,0.730768,11.459222,3.916251,-0.154096,0.280480
1567877075.634504,0.734564,11.459005,3.916014,-0.154955,0.281967
1567877075.635632,0.738383,11.458783,3.915776,-0.155829,0.283471
1567877075.635882,0.739229,11.458733,3.915723,-0.156025,0.283806
1567877075.637036,0.743132,11.458502,3.915478,-0.156932,0.285355
1567877075.638135,0.746846,11.458277,3.915246,-0.157807,0.286839
1567877075.639254,0.750620,11.458045,3.915008,-0.158708,0.288357
1567877075.640537,0.754945,11.457774,3.914734,-0.159754,0.290106
1567877075.641772,0.759107,11.457509,3.914469,-0.160778,0.291802
1567877075.643012,0.763279,11.457239,3.914204,-0.161821,0.293513
1567877075.644160,0.767137,11.456985,3.913960,-0.162798,0.295108
1567877075.644266,0.767496,11.456961,3.913937,-0.162890,0.295257
1567877075.645372,0.771205,11.456713,3.913701,-0.163844,0.296802
1567877075.646484,0.774932,11.456463,3.913464,-0.164813,0.298363
1567877075.647610,0.778699,11.456206,3.913223,-0.165802,0.299948
1567877075.648731,0.782447,11.455947,3.912982,-0.166796,0.301534
1567877075.649862,0.786225,11.455681,3.912739,-0.167802,0.303141
1567877075.650984,0.789969,11.455412,3.912498,-0.168802,0.304740
1567877075.652137,0.793811,11.455133,3.912250,-0.169825,0.306391
1567877075.653274,0.797595,11.454854,3.912005,-0.170829,0.308024
1567877075.654480,0.801606,11.454555,3.911745,-0.171885,0.309764
1567877075.655684,0.805610,11.454249,3.911484,-0.172928,0.311508
1567877075.655750,0.805826,11.454232,3.911470,-0.172984,0.311602
1567877075.658856,0.816137,11.453431,3.910798,-0.175633,0.316116
1567877075.658942,0.816421,11.453407,3.910780,-0.175703,0.316241
1567877075.660161,0.820443,11.453076,3.910516,-0.176695,0.318025
1567877075.661291,0.824168,11.452766,3.910271,-0.177590,0.319680
1567877075.662432,0.827925,11.452448,3.910023,-0.178469,0.321352
1567877075.663594,0.831749,11.452121,3.909770,-0.179335,0.323056
1567877075.664752,0.835553,11.451791,3.909519,-0.180168,0.324752
1567877075.665892,0.839298,11.451462,3.909270,-0.180956,0.326422
1567877075.667044,0.843077,11.451126,3.909019,-0.181719,0.328106
1567877075.668195,0.846845,11.450786,3.908767,-0.182444,0.329784
1567877075.669320,0.850526,11.450450,3.908519,-0.183118,0.331420
1567877075.669409,0.850815,11.450424,3.908500,-0.183169,0.331549
1567877075.670528,0.854472,11.450086,3.908252,-0.183802,0.333168
1567877075.672357,0.860443,11.449528,3.907842,-0.184779,0.335802
1567877075.673503,0.864179,11.449169,3.907584,-0.185334,0.337435
1567877075.673702,0.864826,11.449107,3.907539,-0.185424,0.337715
1567877075.675380,0.870292,11.448574,3.907162,-0.186178,0.340082
1567877075.676668,0.874472,11.448157,3.906874,-0.186701,0.341872
1567877075.676742,0.874712,11.448133,3.906858,-0.186729,0.341974
1567877075.677866,0.878357,11.447763,3.906607,-0.187150,0.343517
1567877075.678989,0.881994,11.447393,3.906360,-0.187542,0.345040
1567877075.680150,0.885749,11.447006,3.906104,-0.187918,0.346595
1567877075.682762,0.894188,11.446118,3.905532,-0.188700,0.350044
1567877075.682814,0.894356,11.446099,3.905521,-0.188713,0.350110
1567877075.682866,0.894524,11.446081,3.905509,-0.188726,0.350177
1567877075.683960,0.898050,11.445696,3.905271,-0.188992,0.351572
1567877075.685074,0.901634,11.445301,3.905026,-0.189240,0.352971
1567877075.686193,0.905232,11.444900,3.904779,-0.189468,0.354354
1567877075.687308,0.908811,11.444497,3.904534,-0.189675,0.355709
1567877075.688595,0.912935,11.444025,3.904252,-0.189893,0.357247
1567877075.689723,0.916549,11.443608,3.904005,-0.190063,0.358569
1567877075.690857,0.920175,11.443185,3.903756,-0.190218,0.359875
1567877075.691992,0.923802,11.442757,3.903507,-0.190358,0.361158
1567877075.693125,0.927418,11.442322,3.903257,-0.190485,0.362416
1567877075.694237,0.930961,11.441891,3.903011,-0.190597,0.363625
1567877075.695354,0.934516,11.441453,3.902763,-0.190702,0.364816
1567877075.695403,0.934671,11.441433,3.902753,-0.190706,0.364867
1567877075.696533,0.938264,11.440986,3.902502,-0.190804,0.366048
1567877075.697662,0.941844,11.440539,3.902250,-0.190896,0.367203
1567877075.698788,0.945414,11.440088,3.901999,-0.190983,0.368334
1567877075.699913,0.948978,11.439633,3.901747,-0.191067,0.369440
1567877075.701026,0.952502,11.439178,3.901500,-0.191147,0.370514
1567877075.702191,0.956183,11.438696,3.901242,-0.191229,0.371616
1567877075.703324,0.959758,11.438221,3.900993,-0.191308,0.372664
1567877075.704618,0.963836,11.437672,3.900710,-0.191399,0.373837
1567877075.706105,0.968518,11.437034,3.900385,-0.191505,0.375152
1567877075.706361,0.969322,11.436922,3.900329,-0.191524,0.375371
1567877075.707494,0.972886,11.436428,3.900081,-0.191610,0.376340
1567877075.711494,0.985444,11.434666,3.899193,-0.191932,0.379683
1567877075.711564,0.985661,11.434634,3.899177,-0.191939,0.379736
1567877075.712694,0.989201,11.434118,3.898927,-0.192052,0.380606
1567877075.713828,0.992749,11.433601,3.898674,-0.192172,0.381460
1567877075.714957,0.996278,11.433083,3.898422,-0.192299,0.382293
1567877075.716141,0.999974,11.432534,3.898156,-0.192442,0.383149
1567877075.717265,1.003477,11.432008,3.897906,-0.192586,0.383946
1567877075.718566,1.007529,11.431393,3.897614,-0.192763,0.384852
1567877075.719879,1.011613,11.430765,3.897319,-0.192952,0.385746
1567877075.720153,1.012464,11.430633,3.897258,-0.192994,0.385929
1567877075.721388,1.016299,11.430036,3.896981,-0.193184,0.386749
1567877075.722525,1.019827,11.429478,3.896729,-0.193368,0.387490
1567877075.723747,1.023613,11.428875,3.896455,-0.193577,0.388274
1567877075.724866,1.027075,11.428318,3.896206,-0.193777,0.388978
1567877075.725991,1.030554,11.427755,3.895956,-0.193987,0.389675
1567877075.726209,1.031226,11.427645,3.895908,-0.194029,0.389808
1567877075.727659,1.035701,11.426912,3.895586,-0.194311,0.390691
1567877075.732156,1.049558,11.424640,3.894597,-0.195225,0.393378
1567877075.732215,1.049738,11.424609,3.894584,-0.195238,0.393411
1567877075.733250,1.052915,11.424067,3.894360,-0.195476,0.393999
1567877075.734531,1.056848,11.423398,3.894092,-0.195780,0.394721
1567877075.735908,1.061066,11.422671,3.893804,-0.196113,0.395490
1567877075.737041,1.064531,11.422066,3.893566,-0.196394,0.396116
1567877075.738310,1.068411,11.421381,3.893299,-0.196716,0.396811
1567877075.739430,1.071828,11.420772,3.893064,-0.197006,0.397419
1567877075.740550,1.075240,11.420158,3.892828,-0.197300,0.398023
1567877075.740584,1.075343,11.420139,3.892820,-0.197309,0.398041
1567877075.741729,1.078829,11.419506,3.892579,-0.197613,0.398654
1567877075.742907,1.082410,11.418843,3.892334,-0.197928,0.399282
1567877075.744014,1.085771,11.418215,3.892105,-0.198225,0.399868
1567877075.745115,1.089110,11.417585,3.891876,-0.198521,0.400447
1567877075.746223,1.092468,11.416946,3.891647,-0.198818,0.401026
1567877075.747329,1.095814,11.416303,3.891420,-0.199113,0.401603
1567877075.748448,1.099197,11.415649,3.891190,-0.199411,0.402184
1567877075.749549,1.102524,11.415000,3.890964,-0.199702,0.402754
1567877075.750652,1.105851,11.414345,3.890737,-0.199988,0.403323
1567877075.751752,1.109164,11.413686,3.890511,-0.200268,0.403891
1567877075.752859,1.112498,11.413017,3.890284,-0.200544,0.404463
1567877075.753965,1.115823,11.412345,3.890055,-0.200813,0.405033
1567877075.755069,1.119139,11.411669,3.889827,-0.201074,0.405603
1567877075.756179,1.122466,11.410985,3.889598,-0.201328,0.406174
1567877075.756216,1.122579,11.410962,3.889590,-0.201336,0.406194
1567877075.757332,1.125921,11.410269,3.889359,-0.201581,0.406768
1567877075.758442,1.129243,11.409575,3.889128,-0.201813,0.407339
1567877075.759540,1.132524,11.408884,3.888899,-0.202032,0.407904
1567877075.760641,1.135811,11.408184,3.888668,-0.202240,0.408471
1567877075.761761,1.139153,11.407467,3.888433,-0.202440,0.409047
1567877075.762897,1.142537,11.406735,3.888193,-0.202630,0.409630
1567877075.764006,1.145834,11.406016,3.887957,-0.202803,0.410197
1567877075.765115,1.149128,11.405291,3.887721,-0.202965,0.410761
1567877075.766232,1.152443,11.404556,3.887483,-0.203116,0.411326
1567877075.767353,1.155762,11.403815,3.887246,-0.203256,0.411890
1567877075.768480,1.159097,11.403065,3.887006,-0.203385,0.412453
1567877075.769605,1.162419,11.402312,3.886768,-0.203504,0.413014
1567877075.770728,1.165734,11.401555,3.886529,-0.203612,0.413572
1567877075.770787,1.165907,11.401515,3.886517,-0.203618,0.413601
1567877075.772138,1.169889,11.400598,3.886231,-0.203736,0.414272
1567877075.773436,1.173711,11.399703,3.885950,-0.203837,0.414916
1567877075.774558,1.177013,11.398922,3.885708,-0.203915,0.415469
1567877075.775684,1.180321,11.398134,3.885466,-0.203986,0.416020
1567877075.776816,1.183643,11.397337,3.885222,-0.204049,0.416569
1567877075.777915,1.186866,11.396560,3.884985,-0.204102,0.417097
1567877075.779016,1.190089,11.395777,3.884747,-0.204147,0.417620
1567877075.780151,1.193410,11.394964,3.884501,-0.204187,0.418153
1567877075.780190,1.193523,11.394936,3.884493,-0.204188,0.418171
1567877075.781321,1.196827,11.394121,3.884248,-0.204221,0.418696
1567877075.782426,1.200049,11.393314,3.884008,-0.204246,0.419203
1567877075.783530,1.203262,11.392503,3.883770,-0.204262,0.419703
1567877075.784625,1.206446,11.391694,3.883534,-0.204271,0.420193
1567877075.785717,1.209617,11.390881,3.883298,-0.204272,0.420677
