counter,    accel.x,    accel.y,    accel.z,    gyro.p,    gyro.q,    gyro.r,    rot->phi,    rot->theta,    rot->psi,    rates->p,    rates->q,    rates->r,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3],    dr_state.x,    dr_state.y,    ctrl.cmd.phi,    ctrl.cmd.theta
3171,-2061,678,-6688,540,-4152,-390,-0.034511,0.032599,-1.367461,0.165771,-0.999756,-0.101074,-3.308594,-0.867188,-1.929688,4128,-8,-1058,104,6301,6262,7405,7457,3.272244,0.003600,0.009033,-0.031250
3172,-5584,370,-7583,420,-6876,-305,-0.034263,0.029301,-1.367533,0.136475,-1.664795,-0.080322,-3.308594,-0.867188,-1.929688,4128,19,-588,114,6286,6269,7374,7449,3.274971,0.003572,0.009766,-0.030029
3173,482,-997,-8003,965,-5917,10,-0.033714,0.026492,-1.367545,0.269531,-1.430664,-0.003418,-3.308594,-0.937500,-1.929688,4128,-50,-695,113,6283,6300,7402,7417,3.277693,0.003543,0.010498,-0.028809
3174,3299,900,-10273,958,-3160,-19,-0.033221,0.025027,-1.367510,0.267822,-0.757568,-0.010498,-3.308594,-0.937500,-1.929688,4127,-47,-1117,114,6272,6322,7379,7425,3.280412,0.003514,0.010986,-0.027344
3175,-797,541,-6111,368,-3489,-422,-0.032912,0.023440,-1.367582,0.123779,-0.837891,-0.108887,-3.308594,-0.937500,-1.929688,4127,42,-1068,135,6268,6308,7366,7432,3.283128,0.003482,0.011719,-0.026123
3176,-5761,461,-7924,344,-6059,-265,-0.032729,0.020570,-1.367654,0.117920,-1.465332,-0.070557,-3.308594,-0.937500,-1.929688,4127,57,-630,152,6260,6338,7371,7427,3.285839,0.003450,0.012451,-0.024658
3177,-836,-1293,-8219,1006,-5514,-2,-0.032180,0.017945,-1.367654,0.279541,-1.332275,-0.006348,-3.308594,-0.937500,-1.929688,4127,-28,-673,159,6287,6348,7373,7426,3.288548,0.003416,0.012939,-0.023438
3178,1355,-202,-8107,1373,-3286,-135,-0.031446,0.016419,-1.367654,0.369141,-0.788330,-0.038818,-3.308594,-0.937500,-1.929688,4127,-81,-1004,174,6278,6357,7386,7412,3.291253,0.003382,0.013672,-0.021973
3179,-356,1512,-7457,806,-3578,-270,-0.030952,0.014649,-1.367679,0.230713,-0.859619,-0.071777,-3.308594,-0.937500,-1.929688,4126,-5,-946,197,6273,6359,7346,7422,3.293955,0.003346,0.014404,-0.020508
3180,-3328,724,-9998,307,-5320,-43,-0.030769,0.012207,-1.367619,0.108887,-1.284912,-0.016357,-3.308594,-0.937500,-1.929688,4126,70,-639,213,6264,6355,7324,7425,3.296653,0.003309,0.014893,-0.019043
3181,-617,-1639,-9304,928,-4912,82,-0.030281,0.009827,-1.367619,0.260498,-1.185303,0.014160,-3.308594,-0.937500,-1.929688,4126,-8,-659,224,6289,6363,7336,7425,3.299349,0.003271,0.015625,-0.017334
3182,-17,-158,-6623,1388,-3339,-91,-0.029549,0.008240,-1.367619,0.372803,-0.801270,-0.028076,-3.308594,-0.937500,-1.929688,4126,-74,-882,244,6282,6392,7351,7416,3.302041,0.003231,0.016113,-0.015869
3183,-1461,1456,-7397,1530,-3339,-337,-0.028691,0.006653,-1.367632,0.407471,-0.801270,-0.088135,-3.308594,-0.937500,-1.929688,4126,-104,-868,277,6297,6393,7328,7425,3.304731,0.003191,0.016846,-0.014160
3184,-1603,653,-9628,745,-4701,-45,-0.028264,0.004395,-1.367632,0.215820,-1.133789,-0.016846,-3.308594,-0.937500,-1.929688,4126,1,-619,299,6287,6397,7303,7430,3.307418,0.003150,0.017334,-0.012451
3185,752,-383,-11821,1041,-4125,95,-0.027715,0.002502,-1.367572,0.288086,-0.993164,0.017334,-3.308594,-0.937500,-1.929688,4126,-40,-677,317,6279,6419,7296,7424,3.310102,0.003107,0.017822,-0.010742
3186,113,-1012,-4904,1429,-2478,-132,-0.026979,0.001343,-1.367572,0.382812,-0.591064,-0.038086,-3.308594,-0.937500,-1.929688,4126,-95,-924,346,6280,6421,7281,7433,3.312783,0.003064,0.018555,-0.009033
3187,-3515,1098,-3207,1554,-2796,-340,-0.026067,-0.000061,-1.367751,0.413330,-0.668701,-0.088867,-3.308594,-0.937500,-1.929688,4126,-121,-867,388,6272,6440,7247,7407,3.315461,0.003020,0.019043,-0.007324
3188,-2152,1207,-9519,1325,-4267,-108,-0.025394,-0.002014,-1.367763,0.357422,-1.027832,-0.032227,-3.308594,-0.937500,-1.929688,4126,-97,-604,423,6258,6435,7246,7427,3.318137,0.002974,0.019531,-0.005615
3189,1303,-588,-12420,1170,-3485,135,-0.024784,-0.003662,-1.367763,0.319580,-0.836914,0.027100,-3.308594,-0.937500,-1.929688,4125,-78,-696,448,6281,6477,7247,7421,3.320811,0.002928,0.020020,-0.003662
3190,843,-348,-8588,1660,-1758,-4,-0.023991,-0.004456,-1.367763,0.439209,-0.415283,-0.006836,-3.308594,-1.007812,-1.917969,4125,-153,-963,481,6251,6491,7224,7431,3.323482,0.002881,0.020508,-0.001953
3191,-1269,-409,-5052,1728,-1754,-252,-0.023073,-0.005310,-1.367751,0.455811,-0.414307,-0.067383,-3.308594,-1.007812,-1.917969,4125,-172,-967,527,6249,6497,7226,7430,3.326150,0.002833,0.020996,0.000000
3192,-4770,1324,-4486,1608,-3622,-180,-0.022158,-0.007019,-1.367811,0.426514,-0.870361,-0.049805,-3.308594,-1.007812,-1.917969,4125,-165,-652,573,6215,6534,7209,7439,3.328816,0.002784,0.021484,0.001709
3193,-659,117,-9916,1686,-3668,148,-0.021364,-0.008667,-1.367811,0.445557,-0.881592,0.030273,-3.308594,-1.007812,-1.917969,4125,-185,-605,607,6223,6562,7188,7440,3.331480,0.002735,0.021973,0.003418
3194,1943,-483,-10438,1826,-1684,274,-0.020329,-0.009522,-1.367739,0.479736,-0.397217,0.061035,-3.308594,-1.007812,-1.917969,4125,-214,-899,636,6200,6563,7194,7423,3.334141,0.002685,0.022461,0.005371
3195,548,707,-8610,1754,-854,106,-0.019411,-0.009827,-1.367619,0.462158,-0.194580,0.020020,-3.308594,-1.007812,-1.917969,4125,-213,-1034,674,6179,6600,7175,7431,3.336801,0.002634,0.022949,0.007324
3196,-4295,387,-6795,1460,-2552,21,-0.018618,-0.011109,-1.367619,0.390381,-0.609131,-0.000732,-3.308594,-1.007812,-1.917969,4125,-176,-753,717,6152,6614,7170,7467,3.339458,0.002582,0.023438,0.009277
3197,-3466,-317,-7696,1654,-3716,200,-0.017703,-0.012818,-1.367559,0.437744,-0.893311,0.042969,-3.308594,-1.007812,-1.917969,4125,-209,-527,753,6142,6628,7157,7463,3.342112,0.002530,0.023682,0.011230
3198,1820,236,-8557,1854,-1682,464,-0.016847,-0.013672,-1.367248,0.486572,-0.396729,0.107422,-3.308594,-1.007812,-1.917969,4125,-242,-820,779,6109,6678,7144,7464,3.344765,0.002477,0.024170,0.013428
3199,2388,851,-8702,1540,19,403,-0.016057,-0.013489,-1.367164,0.409912,0.018555,0.092529,-3.308594,-1.007812,-1.917969,4125,-203,-1096,808,6106,6688,7161,7466,3.347415,0.002423,0.024414,0.015381
3200,-2639,880,-8731,1061,-1288,285,-0.015568,-0.014039,-1.367032,0.292969,-0.300537,0.063721,-3.308594,-1.007812,-1.917969,4125,-133,-892,842,6051,6706,7144,7496,3.350064,0.002369,0.024902,0.017334
3201,-3982,-719,-8028,1128,-2874,403,-0.014836,-0.015443,-1.366853,0.309326,-0.687744,0.092529,-3.308594,-1.007812,-1.917969,4125,-136,-613,873,6032,6725,7126,7517,3.352710,0.002315,0.025146,0.019287
3202,-118,-897,-7095,1933,-1713,577,-0.013981,-0.016236,-1.366529,0.505859,-0.404297,0.135010,-3.308594,-1.007812,-1.917969,4125,-249,-764,898,6023,6774,7159,7528,3.355355,0.002260,0.025391,0.021484
3203,1805,305,-7271,1959,63,549,-0.012882,-0.016175,-1.366290,0.512207,0.029297,0.128174,-3.308594,-1.007812,-1.917969,4125,-262,-1041,923,5992,6786,7145,7525,3.357997,0.002204,0.025879,0.023438
3204,-1830,1207,-6053,1218,-287,420,-0.012272,-0.016297,-1.366098,0.331299,-0.056152,0.096680,-3.308594,-1.007812,-1.917969,4125,-165,-992,956,5962,6799,7123,7566,3.360638,0.002148,0.026123,0.025635
3205,-3862,1032,-12572,1054,-2260,429,-0.011661,-0.017396,-1.365847,0.291260,-0.537842,0.098877,-3.308594,-1.007812,-1.917969,4125,-138,-656,990,5941,6806,7115,7580,3.363276,0.002092,0.026367,0.027588
3206,145,-1761,-7653,945,-2079,638,-0.011112,-0.018312,-1.365583,0.264648,-0.493652,0.149902,-3.308594,-1.007812,-1.917969,4125,-115,-646,1016,5929,6840,7109,7582,3.365913,0.002035,0.026611,0.029541
3207,905,417,-7365,1673,115,651,-0.010379,-0.018251,-1.365271,0.442383,0.041992,0.153076,-3.308594,-1.078125,-1.917969,4125,-215,-976,1043,5918,6860,7082,7611,3.368548,0.001978,0.026855,0.031738
3208,19,1500,-4165,1102,590,586,-0.009707,-0.017945,-1.365032,0.302979,0.157959,0.137207,-3.308594,-1.078125,-1.917969,4125,-136,-1059,1074,5885,6856,7087,7644,3.371181,0.001921,0.027100,0.033936
3209,-4438,929,-12306,614,-1362,710,-0.009280,-0.018495,-1.364781,0.183838,-0.318604,0.167480,-3.308594,-1.078125,-1.917969,4125,-61,-737,1102,5881,6871,7051,7650,3.373812,0.001863,0.027344,0.035889
3210,162,-1805,-9664,932,-1344,906,-0.008852,-0.019166,-1.364290,0.261475,-0.314209,0.215332,-3.308594,-1.078125,-1.917969,4125,-98,-711,1121,5837,6865,7063,7655,3.376441,0.001805,0.027588,0.038086
3211,622,-268,-7373,1244,948,858,-0.008180,-0.018739,-1.363800,0.337646,0.245361,0.203613,-3.308594,-1.078125,-1.917969,4125,-137,-1071,1143,5825,6909,7071,7693,3.379068,0.001747,0.027832,0.040039
3212,-2337,729,-3565,1793,1063,621,-0.007265,-0.018128,-1.363596,0.471680,0.273438,0.145752,-3.308594,-1.078125,-1.917969,4125,-224,-1102,1177,5814,6913,7046,7716,3.381693,0.001688,0.028076,0.042236
3213,-3045,666,-4397,1222,-520,642,-0.006655,-0.018312,-1.363344,0.332275,-0.113037,0.150879,-3.308594,-1.078125,-1.917969,4125,-151,-847,1212,5800,6898,7019,7718,3.384317,0.001630,0.028320,0.044189
3214,-2145,1483,-14117,954,-1401,948,-0.006166,-0.018983,-1.362854,0.266846,-0.328125,0.225586,-3.308594,-1.078125,-1.917969,4125,-118,-671,1236,5769,6916,7006,7756,3.386939,0.001571,0.028564,0.046387
3215,777,-95,-9597,950,289,939,-0.005617,-0.018800,-1.362470,0.265869,0.084473,0.223389,-3.308594,-1.078125,-1.917969,4125,-114,-917,1262,5774,6927,6984,7766,3.389558,0.001512,0.028809,0.048340
3216,-782,224,-8163,1482,867,699,-0.004884,-0.018373,-1.362099,0.395752,0.225586,0.164795,-3.308594,-1.078125,-1.917969,4125,-193,-1001,1300,5748,6942,6974,7791,3.392176,0.001452,0.028809,0.050537
3217,-1508,397,-7745,1475,-479,858,-0.004091,-0.018556,-1.361728,0.394043,-0.103027,0.203613,-3.308594,-1.078125,-1.917969,4125,-202,-767,1333,5714,6943,6966,7800,3.394792,0.001393,0.029053,0.052734
3218,388,-63,-9222,1728,-477,1251,-0.003175,-0.018800,-1.361165,0.455811,-0.102539,0.299561,-3.308594,-1.078125,-1.917969,4200,-250,-742,1350,5704,6976,6951,7821,3.397406,0.001334,0.029297,0.054688
3219,524,153,-5579,1883,1144,1118,-0.002259,-0.018189,-1.360662,0.493652,0.293213,0.267090,-3.308594,-1.078125,-1.917969,4200,-289,-991,1372,5698,6977,6945,7828,3.400019,0.001274,0.029297,0.056885
3220,-2713,444,-6981,2144,961,850,-0.001221,-0.017762,-1.360172,0.557373,0.248535,0.201660,-3.308594,-1.078125,-1.917969,4200,-348,-960,1408,5687,7000,6914,7837,3.402629,0.001215,0.029541,0.058838
3221,-3670,724,-11864,1885,-555,945,-0.000244,-0.018067,-1.359788,0.494141,-0.121582,0.224854,-3.308594,-1.078125,-1.917969,4200,-332,-697,1441,5658,7022,6915,7865,3.405238,0.001155,0.029541,0.060791
3222,179,283,-11485,1381,-329,1115,0.000427,-0.018189,-1.359285,0.371094,-0.066406,0.266357,-3.308594,-1.078125,-1.917969,4200,-274,-699,1470,5635,7025,6885,7863,3.407844,0.001096,0.029541,0.062988
3223,95,1090,-5514,1329,1002,1028,0.001160,-0.017701,-1.358782,0.358398,0.258545,0.245117,-3.308594,-1.078125,-1.917969,4200,-270,-894,1504,5620,7087,6908,7888,3.410449,0.001036,0.029785,0.064941
3224,-1143,722,-4416,1588,1159,1043,0.002015,-0.017091,-1.358292,0.421631,0.296875,0.248779,-3.308594,-1.136719,-1.906250,4200,-311,-913,1539,5608,7105,6885,7883,3.413052,0.000977,0.029785,0.067139
3225,-172,-602,-9674,1730,924,1283,0.002808,-0.016663,-1.357742,0.456299,0.239502,0.307373,-3.308594,-1.136719,-1.906250,4200,-339,-875,1565,5566,7151,6887,7894,3.415653,0.000918,0.029785,0.069092
3226,-378,-312,-11272,1874,1022,1235,0.003724,-0.016114,-1.357119,0.491455,0.263428,0.295654,-3.308594,-1.136719,-1.906250,4200,-372,-887,1594,5544,7155,6890,7915,3.418252,0.000859,0.029785,0.071045
3227,-2912,-358,-4873,1902,828,930,0.004762,-0.015687,-1.356689,0.498291,0.216064,0.221191,-3.308594,-1.136719,-1.906250,4200,-391,-843,1638,5547,7190,6874,7928,3.420850,0.000800,0.030029,0.073242
3228,-3107,378,-7203,2393,-167,924,0.005922,-0.015748,-1.356246,0.618164,-0.026855,0.219727,-3.308594,-1.136719,-1.906250,4200,-481,-655,1685,5528,7235,6894,7937,3.423445,0.000742,0.030029,0.075195
3229,1948,-258,-11327,2484,348,1379,0.007204,-0.015626,-1.355623,0.640381,0.098877,0.330811,-3.308594,-1.136719,-1.906250,4200,-518,-707,1714,5526,7251,6878,7923,3.426038,0.000684,0.030029,0.077148
3230,2366,1690,-11323,1789,2024,1516,0.008120,-0.014649,-1.354928,0.470703,0.508057,0.364258,-3.308594,-1.136719,-1.906250,4200,-439,-968,1738,5486,7302,6887,7951,3.428629,0.000626,0.029785,0.079102
3231,-2740,1659,-5458,1061,2399,1288,0.008668,-0.013428,-1.354259,0.292969,0.599609,0.308594,-3.308594,-1.136719,-1.906250,4200,-341,-1043,1773,5457,7332,6885,7937,3.431219,0.000568,0.029785,0.081055
3232,-5269,82,-5518,765,640,1261,0.009035,-0.013123,-1.353624,0.220703,0.170166,0.302002,-3.308594,-1.136719,-1.906250,4200,-290,-758,1809,5435,7333,6868,7956,3.433806,0.000511,0.029785,0.083008
3233,0,-1144,-10426,1336,701,1510,0.009767,-0.012757,-1.352929,0.360107,0.185059,0.362793,-3.308594,-1.136719,-1.906250,4200,-362,-751,1836,5418,7393,6879,7960,3.436391,0.000454,0.029785,0.084961
3234,2836,507,-8105,1120,2944,1577,0.010378,-0.011414,-1.352200,0.307373,0.732666,0.379150,-3.308594,-1.136719,-1.906250,4200,-328,-1114,1860,5387,7439,6868,7970,3.438975,0.000398,0.029785,0.086914
3235,-2686,1220,-6437,958,2959,1377,0.010927,-0.009888,-1.351518,0.267822,0.736328,0.330322,-3.308594,-1.136719,-1.906250,4200,-304,-1138,1893,5380,7448,6869,7995,3.441556,0.000342,0.029541,0.088867
3236,-4779,839,-7431,778,1216,1547,0.011354,-0.009339,-1.350823,0.223877,0.310791,0.371826,-3.308594,-1.136719,-1.906250,4200,-273,-863,1921,5354,7449,6875,8011,3.444135,0.000287,0.029541,0.090820
3237,-2019,-458,-12316,786,686,1771,0.011720,-0.009033,-1.349949,0.225830,0.181396,0.426514,-3.308594,-1.136719,-1.906250,4200,-268,-759,1939,5337,7463,6861,8015,3.446712,0.000232,0.029541,0.092529
3238,1635,-297,-9563,1017,2785,1761,0.012393,-0.007629,-1.349062,0.282227,0.693848,0.424072,-3.308594,-1.136719,-1.906250,4200,-299,-1088,1957,5303,7468,6870,8036,3.449286,0.000178,0.029297,0.094482
3239,-804,378,-4696,804,2772,1538,0.012757,-0.006165,-1.348261,0.230225,0.690674,0.369629,-3.308594,-1.136719,-1.906250,4200,-268,-1092,1985,5299,7493,6855,8079,3.451859,0.000124,0.029297,0.096436
3240,-2693,1232,-8821,632,743,1872,0.013124,-0.005920,-1.347520,0.188232,0.195312,0.451172,-3.308594,-1.136719,-1.906250,4200,-242,-752,1999,5270,7484,6839,8116,3.454429,0.000070,0.029297,0.098145
3241,1466,-153,-12120,505,1506,2218,0.013429,-0.005188,-1.346454,0.157227,0.381592,0.535645,-3.308594,-1.136719,-1.906250,4200,-221,-856,1998,5253,7482,6849,8128,3.456996,0.000018,0.029053,0.099854
3242,819,202,-8784,374,3471,2048,0.013674,-0.003479,-1.345567,0.125244,0.861328,0.494141,-3.308594,-1.218750,-1.886719,4200,-197,-1172,2002,5261,7507,6835,8175,3.459562,-0.000035,0.029053,0.101562
3243,-2551,817,-4709,172,3016,1798,0.013796,-0.002075,-1.344693,0.075928,0.750244,0.433105,-3.308594,-1.218750,-1.886719,4200,-161,-1113,2017,5242,7490,6818,8194,3.462125,-0.000086,0.028809,0.103516
3244,-3510,649,-9135,-10,1128,1974,0.013857,-0.001526,-1.343700,0.031494,0.289307,0.476074,-3.308594,-1.218750,-1.886719,4200,-125,-804,2025,5209,7484,6774,8222,3.464685,-0.000137,0.028809,0.105225
3245,1131,-424,-12244,278,2018,2166,0.014040,-0.000610,-1.342694,0.101807,0.506592,0.522949,-3.308594,-1.218750,-1.886719,4200,-158,-931,2026,5208,7504,6780,8226,3.467244,-0.000188,0.028809,0.106934
3246,2834,139,-7551,211,4781,2288,0.014162,0.001709,-1.341555,0.085449,1.181152,0.552734,-3.308594,-1.218750,-1.886719,4200,-146,-1396,2020,5206,7495,6780,8273,3.469799,-0.000238,0.028564,0.108398
3247,-3077,641,-2059,148,4284,2116,0.014345,0.003845,-1.340503,0.070068,1.059814,0.510742,-3.308594,-1.218750,-1.886719,4200,-135,-1357,2021,5185,7469,6750,8303,3.472353,-0.000287,0.028564,0.110107
3248,-6890,312,-7706,211,2153,1896,0.014528,0.004822,-1.339615,0.085449,0.539551,0.457031,-3.308594,-1.218750,-1.886719,4200,-143,-1030,2033,5169,7464,6748,8323,3.474903,-0.000336,0.028564,0.111816
3249,-922,583,-14028,-19,1560,1747,0.014528,0.005554,-1.338801,0.029297,0.394775,0.420654,-3.308594,-1.218750,-1.886719,4200,-109,-917,2053,5156,7461,6713,8361,3.477451,-0.000384,0.028320,0.113281
3250,777,588,-11298,-193,3363,1761,0.014466,0.007202,-1.337867,-0.013184,0.834961,0.424072,-3.308594,-1.218750,-1.886719,4200,-79,-1195,2077,5145,7452,6732,8383,3.479996,-0.000432,0.028320,0.114746
3251,-246,390,-3935,222,3777,1863,0.014711,0.008972,-1.336994,0.088135,0.936035,0.448975,-3.308594,-1.218750,-1.886719,4200,-136,-1269,2099,5135,7442,6711,8422,3.482538,-0.000479,0.028320,0.116455
3252,339,161,-6004,529,2829,2044,0.015017,0.010376,-1.336106,0.163086,0.704590,0.493164,-3.308594,-1.218750,-1.886719,4200,-187,-1125,2116,5133,7416,6714,8435,3.485077,-0.000525,0.028076,0.117920
3253,1955,290,-9843,799,3602,2140,0.015444,0.012024,-1.335040,0.229004,0.893311,0.516602,-3.308594,-1.218750,-1.886719,4200,-239,-1260,2128,5108,7415,6700,8481,3.487614,-0.000571,0.028076,0.119385
3254,-2568,697,-10020,749,4160,2081,0.015934,0.014100,-1.333960,0.216797,1.029541,0.502197,-3.308594,-1.218750,-1.886719,4200,-249,-1367,2144,5110,7393,6691,8489,3.490148,-0.000616,0.028076,0.120605
3255,-4344,356,-8023,843,2569,2129,0.016424,0.015259,-1.332998,0.239746,0.641113,0.513916,-3.308594,-1.218750,-1.886719,4200,-280,-1112,2159,5087,7374,6700,8498,3.492678,-0.000661,0.027832,0.122070
3256,-314,822,-9210,721,1774,2242,0.016788,0.016114,-1.331873,0.209961,0.447021,0.541504,-3.308594,-1.218750,-1.886719,4200,-278,-963,2168,5072,7381,6698,8525,3.495206,-0.000705,0.027832,0.123535
3257,602,814,-8983,802,2499,2281,0.017278,0.017274,-1.330792,0.229736,0.624023,0.551025,-3.308594,-1.218750,-1.886719,4200,-305,-1054,2177,5061,7377,6708,8521,3.497730,-0.000748,0.027588,0.124756
3258,1367,934,-9949,571,3628,2371,0.017645,0.019044,-1.329667,0.173340,0.899658,0.572998,-3.308594,-1.218750,-1.886719,4200,-284,-1228,2182,5053,7365,6701,8543,3.500251,-0.000791,0.027588,0.125977
3259,-1168,1534,-10087,374,3482,2667,0.017889,0.020753,-1.328335,0.125244,0.864014,0.645264,-3.316406,-1.277344,-1.867188,4201,1247,-1213,2146,5043,7385,6693,8560,3.502769,-0.000833,0.388672,0.113037
3260,-1239,358,-7184,538,3434,2844,0.018195,0.022341,-1.327002,0.165283,0.852295,0.688477,-3.316406,-1.277344,-1.867188,4201,1220,-1219,2099,5018,7377,6704,8567,3.505284,-0.000874,0.388916,0.113770
3261,-2339,-1039,-6275,906,3441,2419,0.018746,0.023928,-1.325862,0.255127,0.854004,0.584717,-3.316406,-1.277344,-1.867188,4201,1164,-1234,2067,5027,7353,6721,8594,3.507796,-0.000915,0.389160,0.114258
3262,-3348,-597,-8567,1275,2829,2194,0.019419,0.025332,-1.324840,0.345215,0.704590,0.529785,-3.316406,-1.277344,-1.867188,4201,1101,-1136,2044,5031,7374,6710,8640,3.510304,-0.000955,0.389160,0.115234
3263,-681,617,-11721,1314,2890,2471,0.020212,0.026676,-1.323582,0.354736,0.719482,0.597412,-3.316406,-1.277344,-1.867188,4201,1082,-1145,2007,5058,7332,6709,8664,3.512809,-0.000994,0.389404,0.115967
3264,1569,1344,-9974,1113,3899,2637,0.020764,0.028507,-1.322308,0.305664,0.965820,0.637939,-3.316406,-1.277344,-1.867188,4201,1105,-1317,1963,5120,7307,6728,8748,3.515310,-0.001032,0.389648,0.116455
3265,-819,624,-6872,989,4385,2441,0.021315,0.030583,-1.321153,0.275391,1.084473,0.590088,-3.316406,-1.277344,-1.867188,4201,1122,-1420,1925,5175,7259,6705,8842,3.517807,-0.001070,0.389893,0.117188
3266,-2688,529,-7061,836,3670,2186,0.021805,0.032354,-1.320071,0.238037,0.909912,0.527832,-3.316406,-1.277344,-1.867188,4202,1156,-1330,1897,5315,7182,6677,8930,3.520302,-0.001107,0.390137,0.117676
3267,-1365,1078,-9838,758,3733,2192,0.022292,0.034064,-1.318871,0.218994,0.925293,0.529297,-3.316406,-1.277344,-1.867188,4202,1185,-1360,1870,5392,7160,6630,9031,3.522792,-0.001143,0.390137,0.118408
3268,-1579,-312,-9623,1013,3607,2087,0.022783,0.035774,-1.317908,0.281250,0.894531,0.503662,-3.316406,-1.277344,-1.867188,4202,1170,-1351,1848,5454,7095,6634,9060,3.525279,-0.001178,0.390381,0.118896
3269,-1394,-1351,-7634,1492,2903,2033,0.023641,0.037179,-1.316930,0.398193,0.722656,0.490479,-3.316406,-1.277344,-1.867188,4202,1122,-1239,1830,5521,7049,6572,9153,3.527761,-0.001213,0.390625,0.119385
3270,2103,-158,-9053,2268,3304,2251,0.024864,0.038706,-1.315848,0.587646,0.820557,0.543701,-3.316406,-1.277344,-1.867188,4202,1021,-1303,1802,5592,6985,6517,9210,3.530240,-0.001247,0.390625,0.119873
3271,1810,1141,-9613,2190,4973,2471,0.026088,0.041210,-1.314499,0.568604,1.228027,0.597412,-3.316406,-1.277344,-1.867188,4203,1037,-1596,1764,5631,6921,6514,9275,3.532715,-0.001279,0.390869,0.120361
3272,-3313,553,-9070,2020,4348,2349,0.027067,0.043165,-1.313417,0.527100,1.075439,0.567627,-3.316406,-1.277344,-1.867188,4203,1072,-1527,1729,5696,6880,6473,9315,3.535186,-0.001311,0.391113,0.120605
3273,-2201,690,-7244,1867,2839,2401,0.028047,0.044448,-1.312303,0.489746,0.707031,0.580322,-3.316406,-1.277344,-1.867188,4203,1113,-1296,1690,5755,6822,6425,9344,3.537653,-0.001342,0.391357,0.121094
3274,-206,919,-7784,2295,3657,2541,0.029270,0.046220,-1.310985,0.594238,0.906738,0.614502,-3.316406,-1.277344,-1.867188,4204,1075,-1437,1642,5797,6766,6404,9359,3.540116,-0.001372,0.391357,0.121338
3275,-413,480,-8136,2493,4420,2462,0.030681,0.048481,-1.309619,0.642578,1.093018,0.595215,-3.316406,-1.277344,-1.867188,4204,1071,-1574,1596,5796,6696,6367,9386,3.542575,-0.001401,0.391602,0.121582
3276,-1987,1649,-11625,2186,3441,2319,0.031788,0.049886,-1.308698,0.567627,0.854004,0.560303,-3.308594,-1.339844,-1.847656,4204,1140,-1432,1553,5845,6682,6332,9411,3.545029,-0.001429,0.391846,0.121582
3277,-1217,1342,-11018,2079,2896,2539,0.032887,0.051231,-1.307423,0.541504,0.720947,0.614014,-3.308594,-1.339844,-1.847656,4205,1188,-1347,1499,5860,6633,6312,9414,3.547479,-0.001456,0.392090,0.121826
3278,-1923,-814,-9111,3212,2948,2547,0.034541,0.052575,-1.306131,0.818115,0.733643,0.615967,-3.308594,-1.339844,-1.847656,4205,1055,-1347,1441,5875,6597,6310,9432,3.549925,-0.001481,0.392090,0.122070
3279,-1289,-2159,-8238,4304,2700,2371,0.036620,0.053859,-1.304930,1.084717,0.673096,0.572998,-3.308594,-1.339844,-1.847656,4206,910,-1297,1389,5888,6516,6280,9433,3.552366,-0.001506,0.392334,0.122070
3280,1173,-480,-7244,5328,2944,2454,0.039317,0.055265,-1.303772,1.334717,0.732666,0.593262,-3.308594,-1.339844,-1.847656,4206,753,-1332,1331,5914,6508,6244,9412,3.554802,-0.001529,0.392578,0.122070
3281,1990,1703,-9113,5871,4021,2672,0.042322,0.057160,-1.302448,1.467285,0.995605,0.646484,-3.308594,-1.339844,-1.847656,4206,649,-1518,1261,5940,6442,6245,9430,3.557235,-0.001551,0.392822,0.122070
3282,-2004,873,-10111,5978,3480,2584,0.045196,0.058750,-1.301113,1.493408,0.863525,0.625000,-3.308594,-1.339844,-1.847656,4207,603,-1450,1191,5960,6401,6244,9395,3.559662,-0.001571,0.392822,0.122070
3283,-1286,895,-8714,5963,3068,2447,0.048203,0.060217,-1.299938,1.489746,0.762939,0.591553,-3.308594,-1.339844,-1.847656,4208,583,-1398,1125,5947,6360,6248,9370,3.562085,-0.001590,0.393066,0.122070
3284,-1298,1298,-6638,6277,3936,2327,0.051333,0.061990,-1.298704,1.566406,0.974854,0.562256,-3.308594,-1.339844,-1.847656,4209,519,-1560,1062,5966,6329,6250,9367,3.564503,-0.001607,0.393311,0.121826
3285,-3180,790,-5417,6538,3221,1907,0.054515,0.063519,-1.297679,1.630127,0.800293,0.459717,-3.308594,-1.339844,-1.847656,4209,468,-1459,1017,5971,6276,6252,9309,3.566916,-0.001622,0.393555,0.121826
3286,-1682,1351,-11910,6420,2419,1761,0.057646,0.064559,-1.296815,1.601318,0.604492,0.424072,-3.308594,-1.339844,-1.847656,4210,472,-1333,980,5957,6268,6282,9265,3.569325,-0.001635,0.393555,0.121582
3287,-98,1715,-10861,6340,3101,1832,0.060835,0.065966,-1.295849,1.581787,0.770996,0.441406,-3.308594,-1.339844,-1.847656,4211,478,-1444,942,5954,6226,6336,9220,3.571728,-0.001647,0.393799,0.121582
3288,-2723,-839,-6118,7613,2661,1388,0.064525,0.067250,-1.295177,1.892578,0.663574,0.333008,-3.308594,-1.339844,-1.847656,4212,287,-1372,925,5940,6198,6383,9149,3.574127,-0.001656,0.393799,0.121582
