counter,    accel.x,    accel.y,    accel.z,    gyro_unscaled.p,    gyro_unscaled.q,    gyro_unscaled.r,    rot->phi,    rot->theta,    rot->psi,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3]
10499,-2560,1095,-16346,1163,488,-70,-0.002075,-0.001404,-1.431083,1.316406,2.167969,-1.558594,4650,-419,-235,-1256,7914,6758,7999,6789
10500,376,-595,6911,232,-421,58,-0.001709,-0.001831,-1.431074,1.316406,2.167969,-1.558594,4650,-167,71,-1260,7898,6770,8038,6763
10501,391,-351,-8112,-864,-381,114,-0.002502,-0.002197,-1.430945,1.316406,2.167969,-1.558594,4650,164,69,-1271,7909,6788,8000,6746
10502,1704,-124,-15485,317,153,13,-0.002197,-0.002075,-1.430945,1.316406,2.167969,-1.558594,4650,-194,-110,-1272,7907,6787,8005,6757
10503,1542,-209,-8995,65,716,105,-0.002014,-0.001282,-1.430893,1.316406,2.167969,-1.558594,4650,-118,-331,-1282,7907,6763,8007,6767
10504,-1830,768,-5192,-52,397,156,-0.002014,-0.000793,-1.430772,1.316406,2.167969,-1.558594,4650,-89,-248,-1299,7884,6776,8053,6743
10505,-701,-534,-10544,45,-701,56,-0.001831,-0.001465,-1.430764,1.316406,2.167969,-1.558594,4650,-123,142,-1307,7897,6776,8044,6753
10506,1183,-1044,-10421,-413,-315,16,-0.002136,-0.001770,-1.430764,1.316406,2.167969,-1.558594,4650,24,28,-1311,7879,6778,8039,6766
10507,255,922,-8758,99,527,10,-0.001953,-0.001282,-1.430764,1.316406,2.167969,-1.558594,4650,-129,-265,-1315,7893,6785,8041,6747
10508,-423,907,-3070,-14,542,118,-0.001909,-0.000688,-1.430538,1.316406,2.167969,-1.558594,4650,-93,-293,-1328,7867,6759,8045,6763
10509,398,7,-16510,116,-541,-27,-0.001709,-0.001099,-1.430695,1.316406,2.167969,-1.558594,4650,-140,87,-1328,7859,6744,8070,6750
10510,34,-2298,-9456,-611,-808,-125,-0.002319,-0.001953,-1.430755,1.316406,2.167969,-1.558594,4650,92,212,-1317,7849,6754,8064,6755
10511,-1254,53,-1150,-492,350,-19,-0.002686,-0.001587,-1.430876,1.316406,2.167969,-1.558594,4650,75,-180,-1314,7884,6762,8053,6737
10512,1589,751,-6292,156,1049,62,-0.002503,-0.000610,-1.430876,1.316406,2.167969,-1.558594,4650,-113,-454,-1319,7895,6750,8072,6749
10513,1370,1083,-22443,702,83,-90,-0.001770,-0.000488,-1.430884,1.316406,2.167969,-1.558594,4650,-300,-143,-1308,7857,6730,8071,6763
10514,-693,114,-18043,385,-1369,-278,-0.001221,-0.001831,-1.431239,1.316406,2.167969,-1.558594,4650,-233,395,-1277,7858,6707,8087,6758
10515,-2017,-841,15152,-1669,-492,-18,-0.002869,-0.002380,-1.431247,1.316406,2.167969,-1.558594,4650,417,130,-1269,7889,6741,8076,6734
10516,1409,226,-10667,-976,872,122,-0.003724,-0.001526,-1.431247,1.316406,2.167969,-1.558594,4650,255,-347,-1274,7878,6756,8057,6742
10517,-204,658,-28435,963,596,-47,-0.002747,-0.000793,-1.431247,1.316406,2.167969,-1.558594,4650,-328,-284,-1264,7892,6727,8049,6765
10518,-2757,1700,-16825,2198,-914,-326,-0.000427,-0.001709,-1.431489,1.316406,2.167969,-1.558594,4650,-775,248,-1226,7869,6700,8075,6754
10519,169,-2379,22140,-1269,-869,73,-0.001648,-0.002747,-1.431489,1.316406,2.167969,-1.558594,4650,257,269,-1225,7865,6736,8060,6748
10520,2322,405,-13000,-1431,401,209,-0.003113,-0.002258,-1.431316,1.316406,2.167969,-1.558594,4650,340,-162,-1239,7856,6758,8049,6741
10521,1350,697,-28327,708,934,60,-0.002320,-0.001282,-1.431308,1.316406,2.167969,-1.558594,4650,-287,-380,-1240,7898,6738,8028,6758
10522,-2462,1498,-16783,2010,127,-140,-0.000183,-0.001038,-1.431420,1.316406,2.167969,-1.558594,4650,-734,-129,-1223,7866,6751,8040,6751
10523,541,-1478,13223,14,-871,92,-0.000061,-0.001892,-1.431420,1.316406,2.167969,-1.558594,4650,-173,232,-1228,7843,6766,8049,6735
10524,314,595,-11354,-1204,-258,178,-0.001221,-0.002197,-1.431239,1.316406,2.167969,-1.558594,4650,208,41,-1243,7833,6783,8072,6735
10525,1788,880,-21737,533,572,47,-0.000545,-0.001606,-1.431105,1.316406,2.167969,-1.558594,4650,-305,-252,-1247,7865,6792,8048,6744
10526,1089,614,-14255,717,849,47,0.000183,-0.000732,-1.431118,1.316406,2.167969,-1.558594,4650,-369,-386,-1252,7856,6788,8054,6744
10527,-2314,-368,1049,-519,220,203,-0.000305,-0.000366,-1.430936,1.316406,2.167969,-1.558594,4650,4,-197,-1273,7793,6797,8095,6730
10528,-2275,-1005,-11603,-80,-854,56,-0.000366,-0.001282,-1.430936,1.316406,2.167969,-1.558594,4650,-121,194,-1281,7798,6826,8082,6717
10529,1476,-866,-13133,-68,-53,7,-0.000305,-0.001282,-1.430936,1.316406,2.167969,-1.558594,4650,-110,-67,-1285,7812,6818,8092,6730
10530,1980,395,-8736,166,883,58,-0.000122,-0.000366,-1.430876,1.316406,2.167969,-1.558594,4650,-181,-407,-1293,7806,6812,8080,6705
10531,-1527,778,-4373,-147,422,116,-0.000122,0.000122,-1.430755,1.316406,2.167969,-1.558594,4650,-82,-272,-1307,7805,6810,8101,6727
10532,-452,58,-17678,102,-1008,-46,0.000000,-0.000854,-1.430755,1.316406,2.167969,-1.558594,4650,-159,244,-1305,7787,6803,8129,6716
10533,1382,-2144,-5059,-862,-339,-85,-0.000794,-0.001221,-1.430876,1.316406,2.167969,-1.558594,4650,157,38,-1299,7794,6805,8124,6720
10534,639,475,-4796,-366,1080,14,-0.001099,-0.000122,-1.430884,1.316406,2.167969,-1.558594,4650,28,-469,-1300,7806,6803,8101,6728
10535,-263,717,-5037,-209,993,101,-0.001282,0.000916,-1.430884,1.316406,2.167969,-1.558594,4650,0,-484,-1309,7812,6761,8110,6715
10536,147,1112,-27867,600,-679,-128,-0.000671,0.000305,-1.430945,1.316406,2.167969,-1.558594,4650,-260,93,-1296,7805,6768,8089,6758
10537,622,-1298,-9829,677,-1510,-303,0.000183,-0.001160,-1.431247,1.316406,2.167969,-1.558594,4650,-316,439,-1263,7778,6747,8109,6764
10538,-858,-890,13890,-1814,299,57,-0.001587,-0.000916,-1.431256,1.316406,2.167969,-1.558594,4650,465,-161,-1263,7822,6757,8084,6739
10539,706,170,-11941,-1065,1187,191,-0.002686,0.000305,-1.431126,1.316406,2.167969,-1.558594,4650,284,-496,-1277,7831,6739,8098,6762
10540,-1557,1581,-31737,1082,354,-53,-0.001587,0.000793,-1.431126,1.316406,2.167969,-1.558594,4650,-364,-244,-1268,7834,6717,8072,6784
10541,54,1310,-16382,2540,-1390,-383,0.001099,-0.000671,-1.431497,1.316406,2.167969,-1.558594,4650,-891,390,-1226,7825,6735,8064,6784
10542,-469,-2925,26105,-1525,-367,61,-0.000376,-0.001055,-1.431431,1.316406,2.167969,-1.558594,4650,321,67,-1224,7827,6737,8089,6766
10543,678,1107,-16745,-1751,828,224,-0.002197,-0.000183,-1.431316,1.316406,2.167969,-1.558594,4650,432,-351,-1239,7832,6789,8069,6767
10544,-723,2371,-33386,715,416,-11,-0.001404,0.000244,-1.431316,1.316406,2.167969,-1.558594,4650,-287,-234,-1233,7866,6760,8051,6794
10545,-432,456,-9555,2142,-494,-230,0.000855,-0.000244,-1.431497,1.316406,2.167969,-1.558594,4650,-775,78,-1206,7824,6757,8045,6791
10546,-715,-3316,16902,-1087,-312,131,-0.000183,-0.000549,-1.431489,1.316406,2.167969,-1.558594,4650,184,29,-1214,7814,6792,8088,6757
10547,929,290,-20349,-989,54,225,-0.001099,-0.000488,-1.431437,1.277344,2.179688,-1.347656,4650,174,-88,-1231,7816,6827,8072,6761
10548,2624,402,-24991,539,290,120,-0.000549,-0.000061,-1.431308,1.277344,2.179688,-1.347656,4650,-271,-179,-1242,7862,6818,8048,6770
10549,1815,26,-13179,1336,700,45,0.000855,0.000610,-1.431256,1.277344,2.179688,-1.347656,4650,-548,-353,-1247,7809,6822,8082,6780
10550,-1751,-1366,6688,-579,-21,217,0.000427,0.000671,-1.431057,1.277344,2.179688,-1.347656,4650,18,-117,-1270,7808,6828,8074,6753
10551,-3212,-314,-13024,14,-1024,57,0.000488,-0.000366,-1.431066,1.277344,2.179688,-1.347656,4650,-165,259,-1278,7810,6848,8102,6761
10552,1547,-119,-13663,16,176,59,0.000549,-0.000305,-1.430945,1.277344,2.179688,-1.347656,4650,-155,-143,-1288,7812,6835,8074,6758
10553,3896,1217,-11243,136,1110,100,0.000794,0.000977,-1.430876,1.277344,2.179688,-1.347656,4650,-193,-496,-1301,7782,6833,8063,6756
10554,-2147,944,-6452,-269,-19,101,0.000610,0.001160,-1.430755,1.277344,2.179688,-1.347656,4650,-64,-124,-1315,7778,6814,8094,6739
10555,-2866,-1066,-12896,-448,-1302,-34,0.000183,-0.000244,-1.430755,1.277344,2.179688,-1.347656,4650,6,353,-1315,7767,6844,8092,6756
10556,767,-595,-6352,-601,11,-79,-0.000366,-0.000244,-1.430876,1.277344,2.179688,-1.347656,4650,79,-78,-1310,7787,6835,8085,6736
10557,3702,163,-4808,201,1294,-7,-0.000122,0.001099,-1.430876,1.277344,2.179688,-1.347656,4650,-156,-552,-1310,7799,6812,8098,6739
10558,-760,509,-6826,-207,459,40,-0.000244,0.001587,-1.430876,1.277344,2.179688,-1.347656,4650,-28,-301,-1314,7773,6805,8093,6749
10559,-1286,1146,-26564,126,-1093,-113,-0.000122,0.000610,-1.430936,1.277344,2.179688,-1.347656,4650,-137,253,-1302,7786,6773,8100,6740
10560,1495,-2598,2410,-692,-1244,-115,-0.000794,-0.000732,-1.431118,1.277344,2.179688,-1.347656,4650,124,363,-1288,7812,6778,8077,6755
10561,1471,-175,1288,-1436,1011,93,-0.002136,0.000305,-1.431126,1.277344,2.179688,-1.347656,4650,391,-420,-1293,7817,6758,8094,6737
10562,-1675,551,-12589,-290,820,122,-0.002442,0.001343,-1.430945,1.277344,2.179688,-1.347656,4650,74,-386,-1302,7856,6757,8069,6754
10563,-2969,1971,-31551,1147,-588,-98,-0.001526,0.000916,-1.430953,1.277344,2.179688,-1.347656,4650,-382,92,-1291,7843,6740,8059,6771
10564,2853,-583,-2151,1401,-1435,-215,-0.000061,-0.000549,-1.431247,1.277344,2.179688,-1.347656,4650,-527,434,-1266,7844,6728,8048,6750
10565,1038,-1320,12887,-2139,605,194,-0.002136,0.000183,-1.431126,1.277344,2.179688,-1.347656,4650,558,-266,-1280,7879,6742,8038,6722
10566,-516,56,-16198,-1289,970,252,-0.003357,0.001160,-1.430884,1.277344,2.179688,-1.347656,4650,348,-422,-1302,7875,6757,8032,6716
10567,-2260,2413,-28426,1261,46,-51,-0.002075,0.001221,-1.430884,1.277344,2.179688,-1.347656,4650,-419,-132,-1297,7901,6737,8022,6753
10568,2364,536,-7312,2352,-1098,-245,0.000366,0.000122,-1.431126,1.277344,2.179688,-1.347656,4650,-831,288,-1272,7878,6737,8031,6756
10569,2100,-1149,17811,-329,-367,-7,0.000122,-0.000183,-1.431135,1.277344,2.179688,-1.347656,4650,-70,63,-1268,7862,6762,8035,6726
10570,-71,856,-6343,-1665,660,253,-0.001526,0.000549,-1.430953,1.277344,2.179688,-1.347656,4650,358,-299,-1289,7882,6781,8056,6712
10571,-334,1710,-25056,176,481,58,-0.001343,0.001038,-1.430945,1.277344,2.179688,-1.347656,4650,-169,-264,-1293,7909,6779,8042,6742
10572,617,888,-13266,1027,-16,-51,-0.000244,0.001038,-1.430936,1.277344,2.179688,-1.347656,4650,-437,-111,-1288,7881,6781,8044,6736
10573,-1458,-2615,9082,-920,-153,108,-0.001160,0.000977,-1.430945,1.277344,2.179688,-1.347656,4650,156,-65,-1298,7860,6793,8082,6718
10574,-2351,-468,-15464,47,-344,1,-0.000977,0.000610,-1.430945,1.277344,2.179688,-1.347656,4650,-136,16,-1298,7846,6801,8062,6707
10575,2174,-183,-13655,383,380,55,-0.000549,0.000977,-1.430876,1.277344,2.179688,-1.347656,4650,-238,-240,-1304,7868,6791,8058,6730
10576,3006,290,-9916,57,890,126,-0.000427,0.001953,-1.430755,1.277344,2.179688,-1.347656,4650,-149,-449,-1317,7854,6795,8094,6725
10577,-2497,268,-8088,82,-389,11,-0.000244,0.001709,-1.430755,1.277344,2.179688,-1.347656,4650,-164,-10,-1319,7836,6770,8091,6737
10578,-3028,-1051,-6364,-600,-1031,-33,-0.000855,0.000671,-1.430764,1.277344,2.179688,-1.347656,4650,57,245,-1317,7834,6774,8102,6730
10579,1409,1029,-13075,83,279,-52,-0.000671,0.000793,-1.430755,1.277344,2.179688,-1.347656,4650,-142,-194,-1312,7831,6782,8113,6723
10580,4966,322,-6147,122,1174,54,-0.000488,0.002075,-1.430755,1.277344,2.179688,-1.347656,4650,-153,-536,-1317,7834,6757,8096,6734
10581,-1254,775,-11202,-373,566,48,-0.000794,0.002747,-1.430755,1.277344,2.179688,-1.347656,4650,1,-368,-1321,7816,6759,8113,6728
10582,-2981,-107,-15841,-111,-1197,-121,-0.000855,0.001587,-1.430876,1.277344,2.179688,-1.347656,4650,-71,264,-1308,7821,6752,8114,6730
10583,-329,-1098,1991,-1100,-517,-94,-0.001892,0.000916,-1.430953,1.277344,2.179688,-1.347656,4650,261,64,-1297,7820,6726,8134,6743
10584,3397,-39,-7435,-242,1061,-9,-0.002136,0.002014,-1.431066,1.277344,2.179688,-1.347656,4650,21,-493,-1292,7827,6721,8135,6719
10585,-1500,1051,-16307,217,646,5,-0.001770,0.002808,-1.431057,1.277344,2.179688,-1.347656,4650,-115,-381,-1289,7822,6701,8111,6758
10586,-2253,1198,-21635,797,-1074,-180,-0.000916,0.001648,-1.431247,1.277344,2.179688,-1.347656,4650,-323,230,-1266,7782,6686,8121,6792
10587,371,-2481,11344,-1091,-768,-26,-0.001953,0.000854,-1.431256,1.277344,2.179688,-1.347656,4650,254,162,-1258,7839,6705,8116,6773
10588,2693,31,-9304,-944,702,103,-0.002869,0.001648,-1.431256,1.277344,2.179688,-1.347656,4650,237,-344,-1262,7844,6705,8100,6781
10589,-2617,680,-18152,349,675,85,-0.002503,0.002380,-1.431247,1.277344,2.179688,-1.347656,4650,-142,-361,-1266,7849,6676,8075,6780
10590,-1603,1503,-20277,1482,-391,-78,-0.000916,0.002014,-1.431239,1.277344,2.179688,-1.347656,4650,-532,0,-1255,7835,6668,8098,6827
10591,1904,1078,-12364,919,-942,-82,0.000061,0.000977,-1.431308,1.277344,2.179688,-1.347656,4650,-422,221,-1244,7831,6670,8088,6814
10592,1343,-2247,10820,-1301,117,181,-0.001160,0.001160,-1.431247,1.277344,2.179688,-1.347656,4650,251,-130,-1258,7866,6691,8066,6779
10593,580,1166,-13912,-348,493,158,-0.001465,0.001709,-1.431066,1.277344,2.179688,-1.347656,4650,-15,-270,-1271,7857,6693,8070,6785
10594,-1114,2049,-18604,891,211,60,-0.000488,0.001953,-1.431057,1.277344,2.179688,-1.347656,4650,-392,-194,-1277,7842,6705,8066,6794
10595,622,-373,-7481,317,-293,50,-0.000122,0.001648,-1.430945,1.277344,2.179688,-1.347656,4650,-238,-21,-1283,7836,6732,8096,6788
10596,-824,-2244,2,-754,-394,57,-0.000794,0.001282,-1.430936,1.277344,2.179688,-1.347656,4650,91,27,-1290,7823,6757,8092,6756
10597,-1060,265,-15650,339,-393,-40,-0.000427,0.000916,-1.430936,1.277344,2.179688,-1.347656,4650,-237,49,-1287,7828,6766,8093,6764
10598,1387,334,-8576,106,435,65,-0.000183,0.001343,-1.430936,1.277344,2.179688,-1.347656,4650,-165,-246,-1294,7830,6777,8079,6750
10599,1864,300,-8970,-106,384,96,-0.000244,0.001831,-1.430876,1.277344,2.179688,-1.347656,4650,-103,-248,-1305,7817,6788,8108,6749
10600,-1043,-775,-9355,-101,-898,-76,-0.000244,0.001038,-1.430876,1.277344,2.179688,-1.347656,4650,-100,211,-1299,7786,6785,8089,6732
10601,-2528,-897,-5008,-454,-657,-73,-0.000793,0.000061,-1.430953,1.277344,2.179688,-1.347656,4650,23,157,-1291,7835,6791,8093,6725
10602,1353,714,-11393,311,673,-3,-0.000488,0.000610,-1.430945,1.277344,2.179688,-1.347656,4650,-208,-309,-1290,7833,6801,8078,6704
10603,4489,92,-8221,-70,969,80,-0.000488,0.001526,-1.430945,1.277344,2.179688,-1.347656,4650,-92,-454,-1296,7818,6769,8089,6694
10604,-1237,488,-16082,-148,-487,-79,-0.000610,0.001160,-1.431057,1.277344,2.179688,-1.347656,4650,-69,37,-1286,7787,6777,8095,6706
10605,-2902,-1293,-4087,-573,-1288,-106,-0.001099,-0.000122,-1.431135,1.277344,2.179688,-1.347656,4650,76,354,-1273,7832,6781,8098,6720
10606,-706,39,-3611,-949,86,20,-0.001953,-0.000061,-1.431135,1.277344,2.179688,-1.347656,4650,223,-100,-1271,7845,6791,8097,6700
10607,3928,258,-10182,23,1196,60,-0.001892,0.001160,-1.431135,1.277344,2.179688,-1.347656,4650,-55,-517,-1273,7853,6791,8081,6691
10608,-2332,919,-22621,437,356,-58,-0.001404,0.001587,-1.431126,1.277344,2.179688,-1.347656,4650,-190,-264,-1264,7832,6754,8063,6728
10609,-1726,48,-9986,355,-1329,-131,-0.000977,0.000244,-1.431316,1.277344,2.179688,-1.347656,4650,-192,343,-1247,7822,6754,8067,6724
10610,371,-951,9239,-1621,-559,81,-0.002503,-0.000366,-1.431316,1.277344,2.179688,-1.347656,4650,432,111,-1250,7860,6742,8054,6743
10611,3608,-290,-13227,-539,857,153,-0.002990,0.000555,-1.431108,1.277344,2.179688,-1.347656,4650,133,-385,-1261,7856,6760,8024,6747
10612,-3471,580,-21920,912,823,5,-0.002015,0.001465,-1.431247,1.277344,2.179688,-1.347656,4650,-312,-414,-1260,7887,6726,8010,6770
10613,-1249,1754,-12785,1316,-752,-109,-0.000610,0.000671,-1.431247,1.277344,2.179688,-1.347656,4650,-491,131,-1247,7858,6717,8060,6778
10614,1948,-961,205,-343,-1100,40,-0.000977,-0.000427,-1.431256,1.277344,2.179688,-1.347656,4650,-19,291,-1248,7845,6729,8049,6759
10615,1532,-414,-1636,-1198,222,150,-0.002075,-0.000183,-1.431135,1.277344,2.179688,-1.347656,4650,260,-149,-1260,7869,6746,8032,6765
10616,563,858,-18763,250,756,51,-0.001831,0.000610,-1.431135,1.277344,2.179688,-1.347656,4650,-162,-355,-1264,7879,6727,8021,6774
10617,-1731,1224,-12323,709,193,46,-0.000977,0.000854,-1.431074,1.277344,2.179688,-1.347656,4650,-314,-187,-1268,7884,6733,8028,6791
10618,-455,-1115,323,-531,-424,121,-0.001465,0.000488,-1.430953,1.277344,2.179688,-1.347656,4650,56,25,-1281,7859,6746,8048,6782
10619,174,-531,-12135,-147,-319,40,-0.001526,0.000122,-1.430945,1.277344,2.179688,-1.347656,4650,-58,4,-1286,7851,6740,8043,6761
10620,984,-275,-12461,199,243,59,-0.001282,0.000366,-1.430893,1.277344,2.179688,-1.347656,4650,-161,-189,-1293,7848,6747,8030,6777
10621,-772,932,-8922,97,480,149,-0.001099,0.000916,-1.430764,1.277344,2.179688,-1.347656,4650,-137,-290,-1310,7844,6733,8063,6780
10622,-332,2,-8110,133,-217,96,-0.000916,0.000732,-1.430703,1.277344,2.179688,-1.347656,4650,-157,-52,-1322,7862,6726,8058,6784
10623,-36,-1798,-9645,-156,-735,-23,-0.000977,-0.000000,-1.430703,1.277344,2.179688,-1.347656,4650,-70,149,-1323,7821,6744,8087,6786
10624,-617,187,-10063,219,-28,-61,-0.000671,-0.000061,-1.430703,1.277344,2.179688,-1.347656,4650,-189,-81,-1319,7848,6753,8073,6763
10625,1018,1337,-4764,255,601,73,-0.000305,0.000488,-1.430695,1.277344,2.179688,-1.347656,4650,-208,-312,-1328,7839,6748,8098,6743
10626,1719,736,-10331,-8,563,75,-0.000366,0.001099,-1.430695,1.277344,2.179688,-1.347656,4650,-134,-331,-1336,7839,6756,8091,6758
10627,56,414,-20042,258,-600,-135,0.000061,0.000671,-1.430755,1.277344,2.179688,-1.347656,4650,-222,75,-1323,7827,6739,8101,6763
10628,-2174,-1798,3652,-954,-912,-138,-0.000916,-0.000366,-1.430893,1.277344,2.179688,-1.347656,4650,168,219,-1309,7826,6735,8115,6749
10629,356,85,-4646,-673,496,-26,-0.001526,0.000122,-1.430953,1.277344,2.179688,-1.347656,4650,115,-264,-1303,7834,6735,8099,6727
10630,3458,51,-14325,229,1113,-7,-0.001160,0.001282,-1.430945,1.277344,2.179688,-1.347656,4650,-143,-516,-1298,7838,6753,8106,6741
10631,-1362,1112,-26153,992,-276,-250,-0.000122,0.001160,-1.431247,1.277344,2.179688,-1.347656,4650,-402,-50,-1268,7817,6733,8123,6738
10632,-765,-1525,7346,-278,-1559,-198,-0.000366,-0.000427,-1.431437,1.277344,2.179688,-1.347656,4650,-33,439,-1241,7818,6711,8121,6738
10633,-560,51,618,-1744,132,87,-0.002075,-0.000427,-1.431445,1.277344,2.179688,-1.347656,4650,449,-122,-1240,7829,6751,8113,6727
10634,3048,297,-18587,-251,1003,97,-0.002259,0.000671,-1.431437,1.277344,2.179688,-1.347656,4650,32,-444,-1242,7863,6735,8088,6740
10635,-496,866,-27130,1155,463,-95,-0.001099,0.001221,-1.431428,1.277344,2.179688,-1.347656,4650,-407,-295,-1226,7838,6720,8105,6754
10636,-3606,2235,-15473,1531,-1007,-185,0.000549,0.000183,-1.431627,1.277344,2.179688,-1.347656,4650,-588,227,-1201,7837,6705,8085,6761
10637,870,-2244,17236,-1610,-652,161,-0.000977,-0.000488,-1.431618,1.277344,2.179688,-1.347656,4650,364,137,-1209,7836,6738,8106,6736
10638,2019,578,-13423,-928,437,186,-0.001953,-0.000000,-1.431437,1.277344,2.179688,-1.347656,4650,191,-233,-1221,7839,6757,8076,6756
10639,760,1144,-23523,795,621,41,-0.001099,0.000732,-1.431324,1.277344,2.179688,-1.347656,4650,-319,-321,-1222,7861,6736,8047,6772
10640,-2428,924,-9930,905,-47,38,-0.000122,0.000610,-1.431308,1.277344,2.179688,-1.347656,4650,-384,-107,-1224,7814,6750,8050,6776
10641,-809,-2037,5973,-828,-553,216,-0.000977,-0.000000,-1.431074,1.277344,2.179688,-1.347656,4650,135,79,-1245,7814,6773,8061,6755
10642,605,31,-16890,-121,-361,112,-0.001038,-0.000244,-1.430953,1.277344,2.179688,-1.347656,4650,-74,33,-1258,7832,6779,8027,6740
10643,2683,-95,-12328,97,671,144,-0.000855,0.000366,-1.430893,1.277344,2.179688,-1.347656,4650,-131,-336,-1275,7853,6753,8018,6754
10644,-755,722,-6070,-114,698,216,-0.000916,0.001221,-1.430695,1.277344,2.179688,-1.347656,4650,-67,-379,-1301,7812,6774,8060,6740
10645,-1562,-202,-9026,93,-587,120,-0.000732,0.000610,-1.430582,1.277344,2.179688,-1.347656,4650,-134,66,-1319,7812,6772,8053,6754
10646,479,-1612,-11248,-538,-754,28,-0.001282,-0.000122,-1.430522,1.277344,2.179688,-1.347656,4650,68,152,-1329,7812,6749,8048,6761
10647,787,480,-10230,-214,231,-3,-0.001404,-0.000000,-1.430522,1.277344,2.179688,-1.347656,4650,-19,-176,-1334,7824,6770,8041,6753
10648,27,1200,-326,283,876,66,-0.000977,0.000977,-1.430513,1.277344,2.179688,-1.347656,4650,-171,-426,-1346,7826,6744,8069,6762
10649,-184,317,-11954,-8,182,71,-0.000977,0.001221,-1.430384,1.277344,2.179688,-1.347656,4650,-90,-211,-1357,7818,6751,8068,6771
10650,647,17,-24074,327,-1223,-188,-0.000549,0.000061,-1.430582,1.257812,2.187500,-1.167969,4650,-208,305,-1342,7816,6730,8062,6762
10651,-400,-1249,7235,-1172,-307,-84,-0.001648,-0.000366,-1.430772,1.257812,2.187500,-1.167969,4650,269,16,-1334,7829,6726,8076,6767
10652,135,692,-1012,-716,1059,28,-0.002380,0.000732,-1.430772,1.257812,2.187500,-1.167969,4650,162,-474,-1335,7858,6744,8068,6740
10653,366,153,-19955,114,760,7,-0.002136,0.001587,-1.430772,1.257812,2.187500,-1.167969,4650,-72,-412,-1334,7857,6718,8057,6769
10654,-147,1400,-32347,1791,-1060,-367,-0.000244,0.000488,-1.431247,1.257812,2.187500,-1.167969,4650,-632,229,-1294,7838,6687,8094,6778
10655,1397,-2820,21328,-336,-1059,-187,-0.000549,-0.000488,-1.431437,1.257812,2.187500,-1.167969,4650,-16,274,-1268,7839,6713,8073,6775
10656,-120,441,302,-2152,798,179,-0.002625,0.000366,-1.431316,1.257812,2.187500,-1.167969,4650,573,-367,-1277,7843,6707,8094,6753
10657,1362,-278,-12906,-1029,1072,168,-0.003662,0.001465,-1.431143,1.257812,2.187500,-1.167969,4650,297,-501,-1286,7884,6670,8067,6780
10658,-2425,1837,-36113,1755,-172,-168,-0.001831,0.001282,-1.431264,1.257812,2.187500,-1.167969,4650,-560,-94,-1265,7864,6663,8060,6792
10659,-1018,1385,-15717,2761,-1631,-328,0.001099,-0.000366,-1.431627,1.257812,2.187500,-1.167969,4650,-968,459,-1226,7842,6661,8088,6819
10660,969,-2874,28568,-1808,-240,223,-0.000610,-0.000671,-1.431497,1.257812,2.187500,-1.167969,4650,394,13,-1240,7879,6705,8075,6790
10661,1596,1159,-18488,-1350,809,306,-0.001953,0.000305,-1.431143,1.257812,2.187500,-1.167969,4650,291,-357,-1264,7868,6726,8062,6784
10662,-66,1573,-33708,1236,329,11,-0.000793,0.000671,-1.431143,1.257812,2.187500,-1.167969,4650,-477,-218,-1263,7888,6700,8072,6788
10663,-1640,-4,-7742,1729,-531,-17,0.001131,0.000094,-1.431196,1.257812,2.187500,-1.167969,4650,-679,77,-1260,7836,6744,8112,6830
10664,-169,-3264,11685,-879,-403,255,0.000305,-0.000366,-1.430953,1.257812,2.187500,-1.167969,4650,92,49,-1285,7823,6772,8101,6780
10665,-324,231,-23361,10,-158,140,0.000366,-0.000427,-1.430893,1.257812,2.187500,-1.167969,4650,-177,-20,-1301,7822,6793,8113,6768
10666,1862,561,-14591,656,666,90,0.001099,0.000244,-1.430772,1.257812,2.187500,-1.167969,4650,-372,-326,-1313,7820,6792,8116,6768
10667,-998,156,-2531,-255,578,188,0.000916,0.000854,-1.430574,1.257812,2.187500,-1.167969,4650,-94,-329,-1337,7817,6829,8139,6740
10668,-3129,24,-12089,37,-1081,34,0.001038,-0.000183,-1.430582,1.257812,2.187500,-1.167969,4650,-180,264,-1346,7815,6822,8144,6723
10669,103,-1490,-11937,-435,-1059,1,0.000671,-0.001343,-1.430574,1.257812,2.187500,-1.167969,4650,-17,301,-1351,7814,6846,8151,6714
10670,2868,800,-11088,-105,605,-16,0.000671,-0.000793,-1.430574,1.257812,2.187500,-1.167969,4650,-104,-269,-1354,7819,6849,8154,6694
10671,194,934,-2173,172,964,30,0.000855,0.000366,-1.430582,1.257812,2.187500,-1.167969,4650,-183,-430,-1360,7817,6823,8147,6703
10672,-2002,185,-15821,-166,-509,-2,0.000671,-0.000061,-1.430582,1.257812,2.187500,-1.167969,4650,-77,68,-1362,7806,6823,8161,6693
10673,373,-1415,-14492,-369,-1379,-158,0.000427,-0.001526,-1.430695,1.257812,2.187500,-1.167969,4650,-5,411,-1347,7785,6844,8149,6684
10674,1323,-219,-819,-934,368,-57,-0.000427,-0.001160,-1.430764,1.257812,2.187500,-1.167969,4650,198,-183,-1340,7840,6838,8114,6669
10675,167,968,-2881,-190,1122,39,-0.000610,-0.000000,-1.430772,1.257812,2.187500,-1.167969,4650,-6,-477,-1341,7846,6829,8137,6668
