counter,    accel.x,    accel.y,    accel.z,    gyro_unscaled.p,    gyro_unscaled.q,    gyro_unscaled.r,    rot->phi,    rot->theta,    rot->psi,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3]
15907,2233,-2684,-16148,-216,-1041,352,-0.614798,-0.031438,-1.542461,1.839844,1.976562,-1.667969,6375,102,1262,-931,10449,9295,8208,8259
15908,-7249,-3094,-9529,242,-1497,155,-0.614513,-0.032537,-1.541359,1.929688,1.988281,-1.667969,6375,-63,1442,-945,10441,9325,8244,8200
15909,2947,-1817,-16890,652,-711,146,-0.613733,-0.033148,-1.540808,1.929688,1.988281,-1.667969,6375,-225,1178,-958,10463,9387,8243,8167
15910,4984,-907,-18500,-7,-612,384,-0.613683,-0.033392,-1.540197,1.929688,1.988281,-1.667969,6375,-53,1145,-993,10449,9437,8258,8095
15911,-4716,-2654,-13764,33,-860,284,-0.613548,-0.033942,-1.539465,1.929688,1.988281,-1.667969,6375,-84,1231,-1020,10441,9474,8294,8047
15912,1111,-3037,-11427,387,-604,81,-0.613072,-0.034431,-1.539036,1.929688,1.988281,-1.667969,6375,-208,1140,-1027,10400,9493,8335,8001
15913,1043,-919,-9730,-54,-921,189,-0.613008,-0.035041,-1.538364,1.929688,1.988281,-1.667969,6375,-85,1263,-1044,10389,9536,8358,7954
15914,-1707,-2632,-14898,3,-1030,297,-0.613022,-0.035774,-1.537508,1.929688,1.988281,-1.667969,6375,-108,1321,-1071,10357,9558,8390,7950
15915,3254,-3789,-16544,239,-811,170,-0.612702,-0.036324,-1.536957,1.929688,1.988281,-1.667969,6375,-187,1265,-1086,10359,9574,8448,7884
15916,-221,-2279,-5779,167,-876,106,-0.612382,-0.037057,-1.536342,1.929688,1.988281,-1.667969,6375,-175,1310,-1095,10337,9589,8479,7837
15917,-1055,-2361,-9717,166,-1109,196,-0.612127,-0.037790,-1.535490,1.929688,1.988281,-1.667969,6375,-186,1420,-1112,10331,9615,8512,7814
15918,885,-2664,-18584,242,-959,203,-0.611892,-0.038584,-1.534814,1.929688,1.988281,-1.667969,6375,-220,1397,-1130,10324,9620,8521,7736
15919,2745,-2464,-19464,255,-538,171,-0.611467,-0.038889,-1.534387,1.929688,1.988281,-1.667969,6375,-236,1265,-1145,10320,9619,8547,7742
15920,-678,-2566,-6070,216,-840,202,-0.611196,-0.039439,-1.533776,1.929688,1.988281,-1.667969,6375,-236,1388,-1163,10308,9642,8584,7687
15921,-1402,-2606,-10327,315,-1053,245,-0.610791,-0.040172,-1.532919,1.929688,1.988281,-1.667969,6375,-279,1487,-1187,10312,9650,8581,7668
15922,2838,-1788,-22252,255,-362,354,-0.610536,-0.040355,-1.532429,1.929688,1.988281,-1.667969,6375,-273,1220,-1226,10315,9650,8582,7616
15923,1845,-2769,-12086,181,-59,357,-0.610180,-0.040111,-1.532124,1.929688,1.988281,-1.667969,6375,-261,1107,-1269,10319,9678,8623,7579
15924,-3207,-4426,-3916,384,-662,218,-0.609690,-0.040477,-1.531633,1.929688,1.988281,-1.667969,6375,-336,1318,-1300,10300,9664,8649,7554
15925,-1355,-2196,-18132,425,-432,269,-0.609180,-0.040844,-1.531023,2.027344,2.007812,-1.648438,6375,-366,1242,-1337,10309,9675,8660,7533
15926,3254,-1651,-21785,176,352,429,-0.608944,-0.040294,-1.530959,2.027344,2.007812,-1.648438,6375,-304,954,-1392,10304,9682,8692,7518
15927,-132,-3808,-4032,65,-125,247,-0.608774,-0.040172,-1.530717,2.027344,2.007812,-1.648438,6375,-277,1108,-1432,10290,9671,8706,7502
15928,-5126,-2230,-9785,29,-411,107,-0.608569,-0.040416,-1.530351,2.027344,2.007812,-1.648438,6375,-267,1206,-1458,10283,9647,8754,7489
15929,1845,-1298,-21473,-291,245,299,-0.608824,-0.040111,-1.530351,2.027344,2.007812,-1.648438,6375,-162,970,-1503,10281,9646,8784,7482
15930,3345,-2667,-8110,-529,253,271,-0.609215,-0.039683,-1.530351,2.027344,2.007812,-1.648438,6375,-72,955,-1545,10264,9635,8815,7435
15931,-907,-3164,-5074,-449,82,78,-0.609620,-0.039561,-1.530232,2.027344,2.007812,-1.648438,6375,-76,1003,-1570,10259,9575,8856,7437
15932,487,-2840,-17709,-557,351,39,-0.610111,-0.039134,-1.530478,2.027344,2.007812,-1.648438,6375,-23,895,-1589,10248,9571,8887,7445
15933,49,-3250,-11100,-583,27,16,-0.610551,-0.039134,-1.530537,2.027344,2.007812,-1.648438,6375,1,1007,-1604,10270,9529,8921,7446
15934,1849,-2588,-6261,-406,31,-38,-0.610976,-0.039072,-1.530598,2.027344,2.007812,-1.648438,6375,-41,1008,-1611,10272,9481,8941,7447
15935,4019,-2459,-15790,-467,674,4,-0.611331,-0.038523,-1.530964,2.027344,2.007812,-1.648438,6375,-16,772,-1621,10275,9452,8942,7458
15936,-3183,-3106,-12727,-540,445,-83,-0.611772,-0.038217,-1.531333,2.027344,2.007812,-1.648438,6375,10,839,-1620,10289,9404,8980,7477
15937,-2194,-1895,-10172,-370,-109,-158,-0.611992,-0.038401,-1.531516,2.027344,2.007812,-1.648438,6375,-41,1035,-1610,10302,9336,8990,7484
15938,6861,-1324,-17088,-415,696,80,-0.612347,-0.037729,-1.531823,2.027344,2.007812,-1.648438,6375,-30,746,-1621,10294,9279,9010,7514
15939,243,-3235,-11020,-584,929,111,-0.612837,-0.036690,-1.532375,2.027344,2.007812,-1.648438,6375,66,642,-1636,10309,9231,9039,7512
15940,-5050,-3435,-6650,-399,535,-84,-0.613143,-0.036385,-1.532800,2.027344,2.007812,-1.648438,6375,7,760,-1634,10315,9208,9064,7553
15941,-1761,-2098,-12732,-241,615,-64,-0.613228,-0.035896,-1.533229,2.027344,2.007812,-1.648438,6375,-49,717,-1632,10316,9187,9071,7571
15942,4290,-1063,-16368,-616,819,157,-0.613618,-0.035163,-1.533534,2.117188,2.007812,-1.628906,6375,59,631,-1653,10306,9142,9078,7589
15943,-2595,-2203,-8475,-557,547,-28,-0.614058,-0.034675,-1.533900,2.117188,2.007812,-1.628906,6375,39,718,-1657,10310,9103,9111,7613
15944,-400,-3743,-14850,-213,1137,-230,-0.614143,-0.033820,-1.534818,2.117188,2.007812,-1.628906,6375,-72,488,-1641,10301,9040,9133,7645
15945,2558,-2239,-17095,-499,1052,-143,-0.614413,-0.033026,-1.535614,2.117188,2.007812,-1.628906,6375,7,493,-1631,10296,8998,9123,7667
15946,-3832,-414,-11436,-549,427,-171,-0.614819,-0.032721,-1.536041,2.117188,2.007812,-1.628906,6375,17,703,-1617,10277,9000,9165,7690
15947,797,-2915,-14028,-209,1106,-341,-0.614833,-0.032049,-1.536961,2.117188,2.007812,-1.628906,6375,-93,449,-1584,10264,8968,9180,7721
15948,3955,-3357,-16104,-417,1170,-442,-0.615103,-0.031255,-1.538063,2.117188,2.007812,-1.628906,6375,-38,406,-1538,10258,8935,9220,7739
15949,-3960,-370,-10977,-386,501,-367,-0.615323,-0.031011,-1.538671,2.117188,2.007812,-1.628906,6375,-56,633,-1494,10223,8892,9238,7760
15950,477,-1493,-14794,-50,796,-348,-0.615323,-0.030583,-1.539528,2.117188,2.007812,-1.628906,6375,-173,525,-1450,10209,8870,9250,7769
15951,5331,-3408,-13460,-142,1202,-408,-0.615273,-0.029790,-1.540750,2.117188,2.007812,-1.628906,6375,-162,369,-1397,10186,8872,9277,7781
15952,-2157,-1442,-9345,-206,1002,-400,-0.615323,-0.029179,-1.541605,2.117188,2.007812,-1.628906,6375,-159,421,-1343,10157,8821,9308,7813
15953,-1517,-1163,-13955,93,780,-293,-0.615083,-0.028690,-1.542282,2.117188,2.007812,-1.628906,6375,-269,486,-1298,10124,8817,9330,7826
15954,3505,-2383,-12408,237,1022,-224,-0.614642,-0.027958,-1.543136,2.117188,2.007812,-1.628906,6375,-339,390,-1259,10096,8820,9322,7855
15955,1013,-1417,-11949,249,1440,-137,-0.614202,-0.026737,-1.544236,2.117188,2.007812,-1.628906,6375,-372,216,-1230,10036,8830,9333,7864
15956,-2270,-1376,-16128,276,1354,-101,-0.613655,-0.025597,-1.545130,2.117188,2.007812,-1.628906,6375,-365,252,-1204,10013,8826,9374,7887
15957,-1092,-1917,-10353,431,946,-149,-0.613152,-0.024966,-1.545885,2.117188,2.007812,-1.628906,6375,-442,373,-1175,9937,8841,9392,7903
15958,1456,-802,-11173,462,1119,-59,-0.612542,-0.023989,-1.546680,2.117188,2.007812,-1.628906,6375,-482,295,-1158,9908,8844,9414,7903
15959,2098,-1537,-15282,325,1679,17,-0.611981,-0.022524,-1.547474,2.187500,2.027344,-1.617188,6375,-466,67,-1150,9847,8868,9443,7917
15960,-2590,-2359,-6950,312,1257,-190,-0.611506,-0.021547,-1.548391,2.187500,2.027344,-1.617188,6375,-483,185,-1125,9762,8885,9479,7927
15961,-1936,-993,-10363,351,615,-244,-0.610981,-0.021242,-1.549124,2.187500,2.027344,-1.617188,6375,-513,402,-1094,9748,8890,9496,7945
15962,1289,-666,-18478,273,1007,-95,-0.610541,-0.020448,-1.549735,2.187500,2.027344,-1.617188,6375,-503,263,-1078,9690,8909,9505,7966
15963,4118,-1688,-19542,101,1505,-61,-0.610151,-0.019227,-1.550773,2.187500,2.027344,-1.617188,6375,-458,71,-1066,9609,8929,9547,7951
15964,-2054,-2774,-4936,122,800,-290,-0.609896,-0.018617,-1.551568,2.187500,2.027344,-1.617188,6375,-468,306,-1031,9622,8937,9573,7976
15965,-1945,-978,-11796,87,522,-241,-0.609641,-0.018373,-1.552056,2.187500,2.027344,-1.617188,6375,-459,407,-1000,9565,8947,9573,7991
15966,4610,-1176,-22641,-71,1115,-33,-0.609591,-0.017396,-1.552790,2.187500,2.027344,-1.617188,6375,-408,198,-988,9547,8959,9596,7984
15967,838,-3015,-6809,-121,726,-221,-0.609506,-0.016908,-1.553399,2.187500,2.027344,-1.617188,6375,-387,335,-958,9507,8992,9603,7997
15968,-3852,-1439,-6099,-146,178,-278,-0.609626,-0.016908,-1.553826,2.187500,2.027344,-1.617188,6375,-371,541,-922,9480,8992,9599,8013
15969,2679,-378,-22808,-380,755,-111,-0.609811,-0.016358,-1.554375,2.187500,2.027344,-1.617188,6375,-286,348,-901,9451,9016,9584,8018
15970,3422,-1583,-13559,-679,699,-56,-0.610386,-0.015748,-1.554865,2.187500,2.027344,-1.617188,6375,-172,371,-885,9444,9022,9566,8021
15971,-4000,-2681,-4373,-563,31,-187,-0.610691,-0.015809,-1.555109,2.187500,2.027344,-1.617188,6375,-183,619,-857,9425,9037,9539,8030
15972,1033,-1871,-19822,-573,522,-185,-0.611301,-0.015565,-1.555658,2.187500,2.027344,-1.617188,6375,-158,456,-828,9432,9047,9531,8059
15973,4398,-1371,-17982,-923,873,-78,-0.612061,-0.014832,-1.556207,2.187500,2.027344,-1.617188,6375,-25,328,-810,9423,9064,9471,8060
15974,-3065,-2193,-4162,-956,320,-84,-0.612856,-0.014588,-1.556513,2.187500,2.027344,-1.617188,6375,13,549,-788,9446,9070,9461,8067
15975,-666,-2171,-17514,-679,300,-136,-0.613536,-0.014466,-1.556879,2.187500,2.027344,-1.617188,6375,-47,557,-762,9468,9068,9443,8098
15976,5232,-1412,-19851,-991,1064,-154,-0.614466,-0.013672,-1.557673,2.250000,2.039062,-1.609375,6375,69,272,-733,9476,9056,9394,8113
15977,-1987,-122,-1537,-1518,564,-123,-0.615836,-0.013184,-1.557857,2.250000,2.039062,-1.609375,6375,264,431,-707,9487,9067,9332,8140
15978,-2723,-1210,-12292,-1366,195,-77,-0.617191,-0.013062,-1.558162,2.250000,2.039062,-1.609375,6375,257,554,-685,9512,9064,9276,8181
15979,5382,-2022,-21657,-1304,937,-138,-0.618412,-0.012329,-1.558772,2.250000,2.039062,-1.609375,6375,275,278,-658,9531,9051,9237,8194
15980,740,-832,-3691,-1642,708,-121,-0.620037,-0.011841,-1.559444,2.250000,2.039062,-1.609375,6375,415,340,-631,9562,9015,9200,8232
15981,-4418,-1139,-7619,-1480,167,5,-0.621477,-0.011719,-1.559566,2.250000,2.039062,-1.609375,6375,399,523,-617,9560,9039,9140,8287
15982,3178,-2332,-22750,-1188,480,-36,-0.622577,-0.011292,-1.559871,2.250000,2.039062,-1.609375,6375,334,410,-599,9600,8999,9100,8324
15983,3965,-2684,-19994,-1321,338,-127,-0.623819,-0.011109,-1.560298,2.250000,2.039062,-1.609375,6375,390,462,-573,9634,8969,9059,8368
15984,-2324,-302,-4856,-1306,-290,-24,-0.625040,-0.011353,-1.560236,2.250000,2.039062,-1.609375,6375,398,700,-557,9631,8959,8999,8428
15985,1048,-1361,-14223,-1060,27,147,-0.626054,-0.011231,-1.560053,2.250000,2.039062,-1.609375,6375,330,608,-559,9651,8917,8925,8474
15986,5845,-2196,-20726,-1118,509,43,-0.626983,-0.010803,-1.560359,2.250000,2.039062,-1.609375,6375,351,442,-552,9687,8926,8923,8489
15987,-1067,-397,-4259,-1187,159,45,-0.628204,-0.010498,-1.560482,2.250000,2.039062,-1.609375,6375,376,562,-547,9715,8921,8871,8530
15988,-2024,-117,-8054,-1173,89,191,-0.629303,-0.010437,-1.560420,2.250000,2.039062,-1.609375,6375,378,586,-557,9723,8926,8860,8561
15989,2981,-1373,-21099,-1276,505,138,-0.630744,-0.009827,-1.560665,2.250000,2.039062,-1.609375,6375,420,431,-564,9756,8924,8798,8576
15990,-1537,-631,-11794,-1397,124,3,-0.631794,-0.009705,-1.560726,2.250000,2.039062,-1.609375,6375,471,560,-560,9775,8922,8785,8571
15991,-2843,-197,-9195,-1258,-218,116,-0.633064,-0.009766,-1.560482,2.250000,2.039062,-1.609375,6375,490,701,-565,9781,8903,8762,8610
15992,3576,-1522,-21396,-1091,289,155,-0.634150,-0.009461,-1.560665,2.250000,2.039062,-1.609375,6375,449,525,-575,9816,8925,8696,8614
15993,1830,-1978,-14598,-864,595,21,-0.634859,-0.008911,-1.560970,2.250000,2.039062,-1.609375,6375,379,404,-572,9823,8917,8690,8609
15994,-969,-1359,-3645,-617,226,59,-0.635384,-0.008728,-1.561031,2.308594,2.058594,-1.578125,6375,293,518,-573,9821,8916,8681,8637
15995,757,-1783,-15959,-406,312,89,-0.635738,-0.008362,-1.561153,2.308594,2.058594,-1.578125,6375,208,474,-576,9848,8913,8671,8654
15996,1146,-1051,-19566,-396,531,27,-0.636079,-0.007935,-1.561458,2.308594,2.058594,-1.578125,6375,182,381,-573,9852,8906,8642,8657
15997,-1045,-278,-8412,-522,228,-58,-0.636542,-0.007752,-1.561763,2.308594,2.058594,-1.578125,6375,203,476,-561,9870,8907,8655,8658
15998,324,-453,-11521,-616,-213,-27,-0.637044,-0.007996,-1.561580,2.308594,2.058594,-1.578125,6375,223,638,-549,9841,8904,8655,8662
15999,3089,-212,-21275,-666,169,58,-0.637605,-0.007752,-1.561702,2.308594,2.058594,-1.578125,6375,238,510,-545,9832,8911,8639,8659
16000,2639,-1127,-12555,-643,680,92,-0.638264,-0.007141,-1.562129,2.308594,2.058594,-1.578125,6375,235,319,-544,9818,8916,8663,8635
16001,-177,-1708,-2898,-454,298,62,-0.638606,-0.006836,-1.562252,2.308594,2.058594,-1.578125,6375,178,438,-541,9800,8927,8678,8647
16002,231,-807,-14516,-288,120,119,-0.638789,-0.006714,-1.562252,2.308594,2.058594,-1.578125,6375,123,492,-543,9791,8932,8686,8629
16003,1970,-1071,-20419,-234,627,195,-0.638960,-0.006043,-1.562557,2.308594,2.058594,-1.578125,6375,97,299,-554,9782,8934,8688,8636
16004,-1365,-1520,-6485,-254,141,95,-0.639131,-0.005798,-1.562557,2.308594,2.058594,-1.578125,6375,95,464,-557,9769,8916,8721,8629
16005,-2875,-466,-10455,-115,-552,75,-0.639131,-0.006165,-1.562313,2.308594,2.058594,-1.578125,6375,44,726,-558,9748,8927,8722,8636
16006,430,-226,-18024,-83,-91,185,-0.639167,-0.006104,-1.562191,2.308594,2.058594,-1.578125,6375,25,586,-570,9735,8958,8723,8617
16007,5087,-985,-21205,-231,704,251,-0.639302,-0.005493,-1.562313,2.308594,2.058594,-1.578125,6375,65,304,-590,9727,8967,8754,8591
16008,-405,-1908,-1827,-297,19,102,-0.639473,-0.005310,-1.562313,2.308594,2.058594,-1.578125,6375,87,542,-596,9702,8968,8756,8576
16009,-3535,-90,-7066,-193,-237,147,-0.639607,-0.005371,-1.562068,2.308594,2.058594,-1.578125,6375,59,635,-607,9680,8976,8772,8576
16010,4059,-326,-24456,-252,758,285,-0.639705,-0.004639,-1.562252,2.308594,2.058594,-1.578125,6375,82,274,-633,9692,9002,8762,8572
16011,2578,-1917,-13003,-497,318,146,-0.640119,-0.004272,-1.562251,2.347656,2.058594,-1.566406,6375,168,415,-647,9676,9005,8783,8537
16012,-5554,-334,-3638,-265,-534,68,-0.640352,-0.004639,-1.561885,2.347656,2.058594,-1.566406,6375,110,721,-653,9673,9014,8805,8547
16013,1842,-29,-21118,-86,368,243,-0.640339,-0.004272,-1.561885,2.347656,2.058594,-1.566406,6375,60,407,-676,9665,9011,8780,8536
16014,6376,-1810,-20862,-457,578,247,-0.640706,-0.003601,-1.562008,2.347656,2.058594,-1.566406,6375,182,323,-701,9647,9022,8821,8508
16015,-4054,-1720,-1298,-271,-450,72,-0.640889,-0.003845,-1.561763,2.347656,2.058594,-1.566406,6375,134,687,-709,9671,9005,8833,8522
16016,-2024,-412,-15348,70,103,213,-0.640779,-0.003662,-1.561702,2.347656,2.058594,-1.566406,6375,32,498,-731,9663,9026,8816,8517
16017,7773,-902,-24343,-111,818,336,-0.640828,-0.002869,-1.561947,2.347656,2.058594,-1.566406,6375,85,232,-767,9671,9013,8813,8493
16018,-1778,-1486,-3669,-530,5,200,-0.641133,-0.002625,-1.561763,2.347656,2.058594,-1.566406,6375,221,506,-790,9674,8995,8854,8478
16019,-5845,-292,-8980,-138,-529,82,-0.641267,-0.002991,-1.561519,2.347656,2.058594,-1.566406,6375,110,705,-802,9677,9009,8845,8488
16020,6583,292,-21522,-53,408,266,-0.641182,-0.002625,-1.561519,2.347656,2.058594,-1.566406,6375,89,381,-833,9697,8991,8851,8478
16021,3576,-988,-10082,-587,374,318,-0.641707,-0.002075,-1.561520,2.347656,2.058594,-1.566406,6375,263,386,-869,9701,8985,8867,8461
16022,-5385,-1339,-5589,-307,-113,169,-0.641878,-0.002014,-1.561336,2.347656,2.058594,-1.566406,6375,190,552,-892,9704,8967,8889,8463
16023,2607,-285,-21007,-14,348,176,-0.641878,-0.001709,-1.561458,2.347656,2.058594,-1.566406,6375,106,383,-916,9715,8950,8876,8464
16024,3687,95,-18169,-488,446,290,-0.642268,-0.001099,-1.561519,2.347656,2.058594,-1.566406,6375,259,336,-952,9739,8939,8902,8452
16025,-4128,-1644,-7075,-412,-63,182,-0.642537,-0.000977,-1.561337,2.347656,2.058594,-1.566406,6375,293,507,-978,9730,8899,8903,8445
16026,814,-1732,-17946,-8,2,41,-0.642537,-0.000977,-1.561337,2.347656,2.058594,-1.566406,6375,175,487,-989,9750,8906,8906,8451
16027,3921,546,-19377,-227,336,141,-0.642586,-0.000671,-1.561398,2.347656,2.058594,-1.566406,6375,243,368,-1010,9769,8870,8899,8429
16028,1188,727,-10733,-340,304,207,-0.642927,-0.000244,-1.561336,2.386719,2.078125,-1.546875,6375,282,370,-1036,9774,8870,8922,8439
16029,-1685,-2264,-5298,-118,-44,63,-0.642964,-0.000244,-1.561336,2.386719,2.078125,-1.546875,6375,217,490,-1049,9785,8846,8928,8439
16030,875,-1590,-17837,-11,-58,-32,-0.642964,-0.000244,-1.561336,2.386719,2.078125,-1.546875,6375,183,501,-1051,9801,8819,8930,8445
16031,2135,1339,-17400,-179,334,111,-0.642964,0.000061,-1.561398,2.386719,2.078125,-1.546875,6375,233,362,-1065,9816,8806,8932,8434
16032,1788,-690,-7438,-253,216,186,-0.643049,0.000366,-1.561458,2.386719,2.078125,-1.546875,6375,259,397,-1086,9829,8771,8943,8418
16033,-1062,-2181,-12041,-29,-170,-1,-0.643049,0.000305,-1.561458,2.386719,2.078125,-1.546875,6375,192,535,-1089,9839,8763,8951,8424
16034,324,502,-18855,-10,25,24,-0.643049,0.000305,-1.561458,2.386719,2.078125,-1.546875,6375,185,472,-1094,9864,8743,8973,8428
16035,2275,502,-9647,-126,197,237,-0.643062,0.000610,-1.561337,2.386719,2.078125,-1.546875,6375,219,413,-1119,9859,8736,8978,8401
16036,-209,-2366,-6966,76,-179,87,-0.642842,0.000488,-1.561153,2.386719,2.078125,-1.546875,6375,154,550,-1131,9882,8724,8980,8408
16037,-765,-827,-19571,210,-133,-19,-0.642561,0.000427,-1.561214,2.386719,2.078125,-1.546875,6375,105,542,-1133,9899,8706,8972,8393
16038,2770,1212,-17439,21,422,183,-0.642439,0.000916,-1.561336,2.386719,2.078125,-1.546875,6375,156,342,-1154,9886,8709,8996,8392
16039,1370,-939,-5344,-39,171,201,-0.642354,0.001160,-1.561275,2.386719,2.078125,-1.546875,6375,173,420,-1178,9892,8711,8999,8372
16040,-2469,-1659,-12638,137,-178,21,-0.642219,0.001099,-1.561275,2.386719,2.078125,-1.546875,6375,118,541,-1185,9916,8702,9014,8365
16041,1638,514,-22568,216,126,-21,-0.641792,0.001221,-1.561275,2.386719,2.078125,-1.546875,6375,89,434,-1188,9917,8701,9012,8348
16042,2784,-7,-9261,30,325,160,-0.641645,0.001526,-1.561458,2.386719,2.078125,-1.546875,6375,257,356,-1209,9895,8701,9025,8331
16043,-2076,-1495,-6867,213,-342,148,-0.641316,0.001343,-1.561154,2.386719,2.078125,-1.546875,6375,197,595,-1228,9913,8700,9045,8321
16044,1859,-297,-24352,479,9,27,-0.640828,0.001343,-1.561153,2.386719,2.078125,-1.546875,6375,106,476,-1237,9922,8681,9052,8322
16045,4238,265,-16815,260,626,118,-0.640388,0.001892,-1.561458,2.406250,2.089844,-1.539062,6375,162,246,-1254,9931,8681,9056,8302
16046,-2669,-139,-589,116,-128,205,-0.640144,0.002014,-1.560910,2.406250,2.089844,-1.539062,6375,202,505,-1282,9943,8683,9068,8288
16047,-1082,-1039,-19290,538,-224,152,-0.639522,0.001953,-1.560787,2.406250,2.089844,-1.539062,6375,65,542,-1305,9949,8664,9074,8273
16048,6376,-1046,-23702,599,757,119,-0.638813,0.002563,-1.561091,2.406250,2.089844,-1.539062,6375,32,184,-1327,9953,8662,9100,8264
16049,4455,-344,-13080,330,497,175,-0.638264,0.003113,-1.561275,2.406250,2.089844,-1.539062,6375,103,251,-1355,9958,8657,9109,8274
16050,-5257,-346,-1211,574,-286,244,-0.637605,0.003113,-1.560971,2.406250,2.089844,-1.539062,6375,17,519,-1391,9921,8643,9115,8267
16051,-359,-1368,-20876,956,103,133,-0.636628,0.003235,-1.560970,2.406250,2.089844,-1.539062,6375,-118,385,-1417,9936,8645,9132,8255
16052,4875,-839,-21401,677,292,91,-0.635798,0.003540,-1.561092,2.406250,2.089844,-1.539062,6375,-53,318,-1440,9936,8632,9153,8239
16053,-1360,966,-1858,583,-17,239,-0.634980,0.003723,-1.560848,2.406250,2.089844,-1.539062,6375,-39,426,-1478,9900,8614,9181,8233
16054,-878,-1085,-11134,819,107,202,-0.634078,0.003967,-1.560727,2.406250,2.089844,-1.539062,6375,-123,381,-1514,9895,8623,9202,8210
16055,3171,-1215,-20057,673,245,7,-0.633271,0.004150,-1.561031,2.406250,2.089844,-1.539062,6375,-89,329,-1531,9894,8608,9244,8199
16056,-735,1063,-8453,479,97,89,-0.632723,0.004334,-1.560971,2.406250,2.089844,-1.539062,6375,-33,377,-1555,9906,8618,9263,8174
16057,-174,-363,-9062,452,-165,229,-0.632099,0.004272,-1.560787,2.406250,2.089844,-1.539062,6375,-22,474,-1592,9887,8615,9288,8151
16058,2396,-1749,-20093,543,88,8,-0.631367,0.004334,-1.560787,2.406250,2.089844,-1.539062,6375,-47,389,-1608,9886,8623,9325,8128
16059,1409,-492,-14228,567,394,-2,-0.630659,0.004700,-1.561092,2.406250,2.089844,-1.539062,6375,38,273,-1623,9888,8603,9337,8111
16060,-154,90,-7090,514,25,117,-0.630048,0.004883,-1.561092,2.406250,2.089844,-1.539062,6375,55,396,-1647,9895,8602,9355,8098
16061,-46,-1205,-13696,688,-68,-10,-0.629267,0.004822,-1.561031,2.406250,2.089844,-1.539062,6375,-1,429,-1659,9912,8588,9370,8071
16062,2150,-976,-17446,770,288,-100,-0.628352,0.005005,-1.561337,2.406250,2.089844,-1.539062,6375,-33,301,-1661,9934,8568,9377,8057
16063,661,158,-11494,684,361,10,-0.627643,0.005310,-1.561397,2.429688,2.117188,-1.519531,6375,-15,264,-1672,9930,8562,9405,8044
16064,-1547,139,-10404,613,-60,29,-0.626898,0.005310,-1.561397,2.429688,2.117188,-1.519531,6375,0,406,-1684,9938,8536,9421,8031
16065,1372,-605,-13532,610,119,-100,-0.626082,0.005310,-1.561519,2.429688,2.117188,-1.519531,6375,0,342,-1683,9951,8522,9438,8029
16066,1033,-153,-13580,439,338,-122,-0.625529,0.005554,-1.561946,2.429688,2.117188,-1.519531,6375,54,258,-1678,9957,8521,9447,8021
16067,-2497,585,-11992,449,-215,-31,-0.624968,0.005371,-1.561824,2.429688,2.117188,-1.519531,6375,57,455,-1680,9960,8505,9455,8022
16068,1849,-446,-13000,626,-97,-10,-0.624223,0.005249,-1.561824,2.429688,2.117188,-1.519531,6375,5,421,-1684,9973,8494,9471,7995
16069,5060,-1503,-15248,662,565,-23,-0.623492,0.005737,-1.562129,2.429688,2.117188,-1.519531,6375,-7,180,-1687,9980,8477,9476,8010
16070,-3444,-26,-10919,686,-48,-43,-0.622612,0.005676,-1.562191,2.429688,2.117188,-1.519531,6375,-21,390,-1688,9971,8473,9480,8010
16071,-5609,495,-11598,846,-737,-47,-0.621612,0.005005,-1.561885,2.429688,2.117188,-1.519531,6375,-80,652,-1688,9974,8465,9488,8010
16072,2981,85,-13220,1022,-93,0,-0.620512,0.004883,-1.561824,2.429688,2.117188,-1.519531,6375,-151,446,-1693,10002,8467,9480,8004
16073,7582,-775,-16788,766,466,26,-0.619561,0.005371,-1.562068,2.429688,2.117188,-1.519531,6375,-88,246,-1701,9994,8463,9487,8002
16074,-2920,932,-12364,732,-35,-17,-0.618752,0.005310,-1.562191,2.429688,2.117188,-1.519531,6375,-87,413,-1706,9981,8457,9498,7987
16075,-3055,134,-12193,966,-181,-17,-0.617667,0.005188,-1.562068,2.429688,2.117188,-1.519531,6375,-169,463,-1711,9994,8468,9503,7964
16076,4615,-997,-15132,791,234,3,-0.616737,0.005371,-1.562251,2.429688,2.117188,-1.519531,6450,80,316,-1718,10005,8481,9501,7968
16077,1225,558,-14243,629,380,2,-0.615992,0.005737,-1.562496,2.429688,2.117188,-1.519531,6450,126,249,-1725,9996,8474,9531,7950
16078,-2713,290,-13699,800,257,-51,-0.615077,0.005981,-1.562678,2.429688,2.117188,-1.519531,6450,70,273,-1727,10007,8500,9535,7958
16079,-740,-934,-12517,878,-130,-127,-0.614111,0.005737,-1.562801,2.429688,2.117188,-1.519531,6450,41,404,-1721,10002,8494,9547,7957
16080,1070,478,-15057,946,305,-71,-0.612976,0.005920,-1.562740,2.437500,2.128906,-1.507812,6450,9,245,-1720,10021,8486,9546,7963
16081,2920,292,-13745,840,613,-63,-0.612076,0.006409,-1.563167,2.437500,2.128906,-1.507812,6450,33,116,-1718,10027,8475,9555,7961
16082,-1640,-1051,-8973,937,20,-191,-0.611011,0.006287,-1.563411,2.437500,2.128906,-1.507812,6450,-5,312,-1704,10038,8470,9575,7989
